Row.names	baseMean.x	log2FoldChange.x	lfcSE.x	pvalue.x	padj.x	baseMean.y	log2FoldChange.y	lfcSE.y	pvalue.y	padj.y
PHLDA2	PHLDA2	1290.51371914778	-1.93312737749969	0.0997600622495756	1.0660693538569e-84	1.28807635141557e-82	1290.51371914778	0.11144348681031	0.0844094969870841	0.148685162482763	0.386794159943304
ENO2	ENO2	1739.47039011432	-2.00582516374235	0.10357125522541	1.21925670156774e-84	1.46248957833702e-82	1739.47039011432	-0.184818724660955	0.0938693842555298	0.0281077513231973	0.12724629386902
SSRP1	SSRP1	4940.35675327461	-1.20416973862642	0.0621248649787327	1.61304586370861e-84	1.92091713539343e-82	4940.35675327461	-0.00849904733313411	0.0578603382708192	0.877982956638362	0.953684483598809
CDCA2	CDCA2	823.989079253119	-2.27824299958007	0.117775277150653	2.04168045132189e-84	2.41399546505224e-82	823.989079253119	-0.00154528172524901	0.090507955700561	0.985080321543032	0.993985317046794
CEP55	CEP55	1356.9794112538	-2.09203262766113	0.108212066121417	2.46016388547488e-84	2.88816260966423e-82	1356.9794112538	0.378911748324668	0.096965960517584	2.09007250891879e-05	0.000363672616551869
DIAPH3	DIAPH3	873.974291599328	-2.27556684124348	0.117703703162399	2.51202201157272e-84	2.92827467306784e-82	873.974291599328	0.268179129578603	0.0976867904702445	0.00225807344310396	0.0192489373046153
SPRED2	SPRED2	947.827527816225	-2.39582995096929	0.123965413843951	2.53787965897192e-84	2.93772881083652e-82	947.827527816225	0.011057721148429	0.0961827652135865	0.89861779638612	0.962316791582848
ETV4	ETV4	440.7199825216	-5.15531128349289	0.266011450468734	5.43892789910083e-84	6.25212316068167e-82	440.7199825216	-0.204042490376407	0.124069588217883	0.0483720687374094	0.186502319245642
ASF1B	ASF1B	809.800621738848	-2.23274337156481	0.115769526310257	5.86316026571522e-84	6.69330288816441e-82	809.800621738848	-0.132410266165262	0.0938796149254836	0.116036758374282	0.329723181165963
LGALS3BP	LGALS3BP	4483.45989649153	1.27746279157977	0.0661383653130552	5.98962769266191e-84	6.79084295867346e-82	4483.45989649153	0.0983104745870542	0.0651383978575265	0.112511096576277	0.323559865086339
TMPO	TMPO	3308.96985799065	-1.68011068493602	0.0872520082202475	1.26181547966506e-83	1.42087290033304e-81	3308.96985799065	0.0644500912495562	0.0784649344303822	0.375929153270278	0.651319532998602
FAM3C	FAM3C	4880.69626705148	-1.65430743596505	0.086650966539153	2.95151508218484e-82	3.30111007806795e-80	4880.69626705148	0.0132914402168849	0.0783286073159801	0.856184743345384	0.944617707322336
SAMD9	SAMD9	809.047389094871	2.20434516819941	0.11571497785703	5.06747660979383e-82	5.62966042428975e-80	809.047389094871	0.715020832904931	0.122967918500288	5.52533635608301e-10	2.37557339262988e-08
UHRF1	UHRF1	1336.88008932104	-1.89254464895881	0.0994311776574682	8.26113696663887e-82	9.11644001391822e-80	1336.88008932104	0.203324447288786	0.0871415895220121	0.0105131192447686	0.0627477940395994
NEK2	NEK2	949.236259778724	-2.07945227633337	0.109494029954702	1.74613462300434e-81	1.91415671619807e-79	949.236259778724	-0.00857782010930376	0.0872052515517511	0.917624856936128	0.969777861883307
CCNF	CCNF	939.894375750479	-2.06484662170991	0.10917374531899	6.66244723261285e-81	7.25549270009477e-79	939.894375750479	-0.155501162637329	0.0923743160042977	0.0605830558956643	0.218063615647816
STIL	STIL	835.113019049908	-2.23001105242054	0.117926351240579	7.38174037138845e-81	7.9862711351368e-79	835.113019049908	0.0222883687049813	0.091273931685729	0.789453689250117	0.915320539907972
LDHA	LDHA	21522.7538326002	-1.38994738660464	0.0734378140209148	8.36622616387695e-81	8.99260660328929e-79	21522.7538326002	0.0361650224685566	0.0690527230511849	0.580240765307667	0.801338383442738
KIF18B	KIF18B	645.986306978212	-2.56704362952325	0.136422756132394	4.74695215738601e-80	5.06943864911036e-78	645.986306978212	0.0110554504078273	0.0985687077874427	0.900433264287573	0.962926321558941
CD44	CD44	5600.63711036398	-1.1746913517527	0.0623324909889665	4.8016893408505e-80	5.09502331148066e-78	5600.63711036398	-0.138438935657698	0.0595375865062996	0.014809126716643	0.0804063818425663
THBS1	THBS1	385.60136396622	2.98476113710878	0.159460048298603	2.70838072288556e-79	2.85553032521813e-77	385.60136396622	0.205889189532102	0.165242757429899	0.0879711280999756	0.278189648192995
WDR76	WDR76	542.216532039832	-2.8990677007693	0.15531839502512	9.28090418419981e-79	9.7232156304468e-77	542.216532039832	0.0959540168835438	0.107073686482656	0.299338405741742	0.578116351647997
GPSM2	GPSM2	1250.67946303991	-1.94216592711258	0.103919262823326	1.1132954518219e-78	1.15901758578666e-76	1250.67946303991	0.0450305711407127	0.086337947676158	0.594736046038239	0.811355830027073
RTEL1-TNFRSF6B	RTEL1-TNFRSF6B	1250.61418342182	-1.87488604982756	0.100819438258401	3.11385932813904e-78	3.22148209116785e-76	1250.61418342182	0.147031439128604	0.0865760675894371	0.0621544046705226	0.221904364841775
CDCA8	CDCA8	764.963795182653	-2.24996322119747	0.121163196929687	4.51754324620825e-78	4.64465176114815e-76	764.963795182653	0.00912497215372065	0.0925913450806277	0.915620623588367	0.96858163307015
AC087721.2	AC087721.2	2185.92341495036	-1.63251092661963	0.0880717971967565	1.1223327816879e-77	1.14678855156048e-75	2185.92341495036	0.179658318693316	0.0804146174102222	0.0158312632490558	0.0845447292032374
TK1	TK1	2839.81907328979	-1.30781200829536	0.0705620376797541	1.40309470111001e-77	1.42487279677754e-75	2839.81907328979	-0.246272883278987	0.0674106956255216	0.00011490424683002	0.00159123015975281
PARP14	PARP14	930.722903795294	1.93429034125667	0.104531308274236	1.6678661785959e-77	1.68342614965231e-75	930.722903795294	0.528817389184216	0.111107118999439	2.539048496395e-07	6.80299406914529e-06
SLC2A1	SLC2A1	2622.8832019215	-1.48380798298437	0.0804452713329742	6.44681463840284e-77	6.46752258845347e-75	2622.8832019215	-0.707134594006475	0.078910089738917	3.05132470810042e-20	3.58167400260359e-18
KANK2	KANK2	1161.66197033467	1.66879969246663	0.0906239318470688	1.02619368107644e-76	1.02328819294327e-74	1161.66197033467	-0.630920744662473	0.101940798674118	6.42795221626482e-11	3.1902487677368e-09
CENPE	CENPE	1198.21832496458	-1.85350014151312	0.100663300270997	1.09182712856854e-76	1.08221643468234e-74	1198.21832496458	0.271215074808664	0.0886983093742416	0.000822589112518956	0.0085018120015062
NUF2	NUF2	712.427936371367	-2.42775730075513	0.132043159172792	1.50009805663862e-76	1.47804304354399e-74	712.427936371367	0.25115654812688	0.10668779699707	0.00740624380826614	0.0483295637649488
RAD21	RAD21	8414.57516173653	-1.02917835871663	0.0558451857370416	1.57056623216304e-76	1.53831851130147e-74	8414.57516173653	0.058268013053777	0.0531372683792078	0.235694065180609	0.506968473534207
ALYREF	ALYREF	2426.62696659527	-1.352408842881	0.0735038840130961	1.71293349697927e-76	1.6678934220881e-74	2426.62696659527	-0.0443895576584669	0.0663328748221701	0.479845073005553	0.734641580050292
YAP1	YAP1	1525.63643974193	-1.74545795229909	0.0948835804468549	2.29710691293007e-76	2.22362635846383e-74	1525.63643974193	0.175957453697166	0.0841655926991042	0.0225317004360309	0.10869010092919
EIF5A	EIF5A	10092.9348363719	-1.05736030607723	0.0574833125484523	2.80516795245964e-76	2.69964797192235e-74	10092.9348363719	0.0722624410039672	0.0548979373670431	0.173292047780684	0.425562202224712
TNFRSF6B	TNFRSF6B	736.497184577385	-2.43426940098456	0.132855253167265	4.51926863009958e-76	4.32413026786349e-74	736.497184577385	0.232462790841103	0.107776257661174	0.0135994932110786	0.0753884949744577
HS3ST1	HS3ST1	850.149761722477	-2.04049391361588	0.111377674894624	4.97780966467836e-76	4.73549904479431e-74	850.149761722477	-0.339504950010719	0.100085000188689	0.000180073346924176	0.00234032056327642
MT-RNR2	MT-RNR2	200147.751390632	0.862489236947978	0.0469535378962849	6.51257970734422e-76	6.16015610832394e-74	200147.751390632	0.277794956344879	0.0469118228794899	1.29986650316226e-09	5.28160043455217e-08
NR3C1	NR3C1	886.605014114227	1.88791590128777	0.103746234157421	4.76727785236673e-75	4.48367899376286e-73	886.605014114227	0.141977763899102	0.103531654311615	0.116456863992157	0.330404185391138
CHAF1A	CHAF1A	594.034838708485	-2.61084210859227	0.144037081926791	1.79179877786103e-74	1.67568616779286e-72	594.034838708485	0.139647431459317	0.106990802777585	0.131979096392056	0.357897109578018
KIF11	KIF11	1292.80358520152	-1.96032560313505	0.10834202402011	2.91555012398946e-74	2.71129782035941e-72	1292.80358520152	0.0756791613774019	0.0908333029413477	0.357817419893358	0.633483318197601
TACC3	TACC3	1208.8088053758	-1.71832911149792	0.0949226480009455	3.05611432415149e-74	2.82613745294299e-72	1208.8088053758	0.0340199917398373	0.0795879330885559	0.650360136376367	0.845239579701799
UBE2T	UBE2T	630.921036083498	-2.44420693985042	0.135222090259128	4.72879685527869e-74	4.34865413030156e-72	630.921036083498	0.019304632761718	0.0988852688307244	0.826308990758581	0.931771117209471
FANCD2	FANCD2	854.323498164185	-2.01525622421251	0.111569707508915	5.51223310734306e-74	5.04110467546131e-72	854.323498164185	-0.0164199578232984	0.0884955853633901	0.847056694354164	0.940396975641652
DLGAP5	DLGAP5	1514.63917195933	-1.85458730432979	0.103085333956217	2.15483848318318e-73	1.95983744022699e-71	1514.63917195933	0.15083921502518	0.090599211138372	0.0646076404611158	0.228028903884421
RFC4	RFC4	541.259514380344	-2.77357881337915	0.154304239529112	2.90394902314025e-73	2.62672503716069e-71	541.259514380344	0.0515250260448898	0.106862354332517	0.577021690759276	0.799622013580602
AURKA	AURKA	1014.12860584662	-1.95859978543699	0.109187738461754	5.0374288957047e-73	4.53176959296738e-71	1014.12860584662	0.0111941846101825	0.0885004537860465	0.889797788766202	0.958283644932071
MT-CYB	MT-CYB	35862.791259112	1.18877889007249	0.0661978699859315	5.46492767190209e-73	4.88978095962137e-71	35862.791259112	0.227735186559639	0.0657469324494329	0.000281759568382836	0.00346402661378399
PHC2	PHC2	1518.29544940455	-1.71603410802717	0.0959615621187921	1.57952896776106e-72	1.4056958603951e-70	1518.29544940455	-0.200895473372797	0.0877800110129523	0.011854407208757	0.068361530839622
LONP1	LONP1	2523.04962487467	-1.3486329746215	0.075377062071405	1.80528646537e-72	1.59801640969356e-70	2523.04962487467	0.0563854318638843	0.0680219862933943	0.378417440157151	0.653602001626096
KIF4A	KIF4A	962.232581942781	-1.91347497597833	0.107159153504795	2.29180952898561e-72	2.01788952836696e-70	962.232581942781	-0.0265689896135382	0.0870435173729084	0.736614123781423	0.890851256602197
MCM10	MCM10	462.250860132161	-3.15350137803805	0.176453485755362	2.52955809840533e-72	2.21543784142346e-70	462.250860132161	0.262481274282347	0.124090616649923	0.0124051652764389	0.0705663055532812
UBA2	UBA2	2389.42358449613	-1.42424919501801	0.0796837374023386	2.76930074783642e-72	2.41264396204928e-70	2389.42358449613	0.135337789774823	0.0727055766161617	0.0470452383371606	0.183249690546907
INCENP	INCENP	1027.41561522777	-1.90056156633811	0.106493555516711	2.8109555886295e-72	2.43611245332901e-70	1027.41561522777	0.0172102212320449	0.0868122446014593	0.829782017767991	0.932854916591427
TIAM1	TIAM1	665.940304556544	-2.25200384401464	0.126305809867378	3.17089921159251e-72	2.73374451299432e-70	665.940304556544	-0.731942499368986	0.114928060194123	1.68826278803895e-11	9.11292212959709e-10
DTX3L	DTX3L	692.119490365492	2.16617824250079	0.121494701806647	3.84747199780048e-72	3.29985512847624e-70	692.119490365492	1.04284854100035	0.126874070253731	1.45371269965859e-17	1.3271858535772e-15
ASPM	ASPM	1334.22747016085	-1.75272357460482	0.098326974653561	4.48055402744205e-72	3.82302117609527e-70	1334.22747016085	0.187286338710902	0.0867065123885817	0.0178037715950511	0.0916844644466592
SAT1	SAT1	3750.25720245363	-1.27740182931696	0.0715896478786295	4.70780071518161e-72	3.99631924299494e-70	3750.25720245363	-0.24874878249938	0.0691936904460261	0.000143713706655138	0.00192718727283968
NME1	NME1	3295.64962146834	-1.25726657783378	0.070432258227264	5.63234670677797e-72	4.75674668557631e-70	3295.64962146834	0.0146039062530819	0.064404659581868	0.798246358838007	0.918759816903823
FRAS1	FRAS1	2263.378882092	1.36870262503728	0.0767914484334145	5.84505719093441e-72	4.91133155743844e-70	2263.378882092	0.207827566118514	0.077762045509844	0.00401525364416608	0.0302825636234098
CDCA4	CDCA4	829.720431534907	-2.04830394801905	0.115243361157745	1.01537600469255e-71	8.48864596246251e-70	829.720431534907	-0.052240951388472	0.0919025606875637	0.527939557856891	0.766639770319432
S100A4	S100A4	1817.40698328192	1.37706773950332	0.0774081783268529	1.1063384501235e-71	9.20262329894185e-70	1817.40698328192	-0.427843975840877	0.0834263389041492	5.51610554047798e-08	1.70319834955468e-06
IFITM3	IFITM3	3653.24977757584	1.22794151200877	0.069228765201269	3.71038117948271e-71	3.07089698319887e-69	3653.24977757584	-0.155595060239779	0.069515495194152	0.0177320139161601	0.0915061011235197
SMC1A	SMC1A	2241.32748948678	-1.313868504941	0.074257561414612	6.23772931813728e-71	5.13697181110081e-69	2241.32748948678	-0.0183442474033895	0.0666311961397301	0.771872468916693	0.907980590372743
TOP1	TOP1	4451.10160606995	-1.0992755912381	0.0625947373589955	3.39427925549894e-70	2.78146061961752e-68	4451.10160606995	-0.303510554956112	0.0611803806953429	2.02284376049099e-07	5.57814061074813e-06
LMNB2	LMNB2	4968.5984169389	-1.07895554014735	0.0614388830105329	9.06567033169493e-70	7.3923172906673e-68	4968.5984169389	-0.0464615265585043	0.057675611868617	0.403198108761551	0.673438738405797
DTL	DTL	563.505361147308	-3.07901028718329	0.175809733293452	1.01383124981665e-69	8.22644543049753e-68	563.505361147308	0.196140354969643	0.131041818269579	0.0660642733343914	0.230772461647531
SLC38A1	SLC38A1	5241.3825741852	-1.25487140964147	0.0715816827638329	1.16828601466494e-69	9.4334821467067e-68	5241.3825741852	0.233043350137406	0.0689253606541898	0.000346050285386314	0.00412416093542593
CAV1	CAV1	8303.34640136703	1.28901851765052	0.0735559353101977	1.28375255159501e-69	1.03155126148312e-67	8303.34640136703	0.193364138145409	0.0726873644146564	0.00310750475864901	0.0246954881031784
WDHD1	WDHD1	750.155816055049	-2.23914784390995	0.128185125774437	2.20399015926178e-69	1.76244681672755e-67	750.155816055049	0.184904317308631	0.104468578347608	0.0433781064076512	0.173207935682819
MMS22L	MMS22L	717.738611658526	-2.18786177166042	0.125481121748458	3.96585815890976e-69	3.15609856271314e-67	717.738611658526	0.147323875743386	0.100053542965098	0.0950440451152566	0.290975248862481
PKMYT1	PKMYT1	435.550452052379	-3.0173956271944	0.173288049594155	6.66477155393849e-69	5.2785628484375e-67	435.550452052379	0.0509639111905801	0.111605751829236	0.591920409140354	0.809716786699122
DDX21	DDX21	5534.93009784449	-1.02356832762894	0.058675625823377	7.20239510552212e-69	5.67720219912894e-67	5534.93009784449	0.523349167985912	0.0566110468469136	3.56539479282276e-21	4.43127638536543e-19
TGFA	TGFA	1605.50736482367	-1.58658677928213	0.0912306168065828	1.03678776668497e-68	8.13362459807412e-67	1605.50736482367	0.931842025195401	0.0806950000667273	6.00639927350961e-32	1.25119218669306e-29
POLE	POLE	1479.57246902238	-1.55599871065075	0.0894775985414713	1.06001719565578e-68	8.27663426400481e-67	1479.57246902238	-0.0698579212691997	0.0781365533209582	0.334498321981706	0.611826636422141
MT-ATP6	MT-ATP6	97326.9871816664	0.89875367739268	0.0512520318772784	1.47426368946986e-67	1.14570360806547e-65	97326.9871816664	0.355699936941003	0.0512422747045639	8.91414133341035e-13	5.5864470475059e-11
PMAIP1	PMAIP1	1467.87502707058	-1.7018186447533	0.0989283780869706	2.30603763278935e-67	1.78373088483935e-65	1467.87502707058	0.984244422344461	0.0869135305280187	7.07169629752971e-31	1.39453850987286e-28
GPAT3	GPAT3	958.374719941242	-2.05913290460792	0.119728232852787	2.37579510157927e-67	1.82914122402054e-65	958.374719941242	0.568933942668552	0.104271702445372	5.90713881832107e-09	2.0752157511394e-07
CSE1L	CSE1L	3509.83094459145	-1.18099624138931	0.0685663893682802	2.56988725873098e-67	1.96941406452657e-65	3509.83094459145	0.300015445418985	0.0654250815694304	1.59012175530379e-06	3.6861913418406e-05
CKS1B	CKS1B	1334.22524689696	-1.57337735700527	0.0915657272612898	3.67895201735711e-67	2.80634528771024e-65	1334.22524689696	0.0486829978250288	0.0783673142735489	0.506169213709849	0.752537461878635
HAS3	HAS3	1009.51715763685	-1.88724888658351	0.109952547926641	4.62101401858563e-67	3.5087910573233e-65	1009.51715763685	0.112403182983858	0.0918316371786251	0.173844684256803	0.426253793129661
MT-ATP8	MT-ATP8	45760.1988548305	0.880426795370083	0.0511981762211659	4.95263764081395e-67	3.74342515380792e-65	45760.1988548305	0.418110182769704	0.0514097724449623	7.33071833273075e-17	6.45365024649332e-15
BOP1	BOP1	1449.45851060996	-1.6271311002684	0.0947692417348819	6.51991556683831e-67	4.90564374444884e-65	1449.45851060996	0.100321428755257	0.0824268905969445	0.18466822614073	0.441621199941788
PARP9	PARP9	543.215502668262	2.29130640740265	0.133915748113628	1.08086246815912e-66	8.09570879431582e-65	543.215502668262	0.155758088250418	0.131746390774437	0.141197341187676	0.373112145107331
MCM6	MCM6	1733.2874997715	-1.51508451740089	0.0886446653338809	1.95180537012341e-66	1.45532586899337e-64	1733.2874997715	0.0302217210502799	0.07737761648664	0.675276597419625	0.858995830720237
MARS1	MARS1	2588.5323807533	-1.75791209225515	0.103040149230279	2.80463158060245e-66	2.08184154949382e-64	2588.5323807533	0.212918876140366	0.0962050214941028	0.0160750362075656	0.0855215055790992
PRIM1	PRIM1	791.96219426891	-1.98102728682436	0.1162473373368	3.924007840112e-66	2.89973668648991e-64	791.96219426891	0.0504719778447044	0.0920575735174763	0.543240903612197	0.778124762328863
TUBB4B	TUBB4B	4978.30112854051	-1.20740705653198	0.0712075268089866	4.13824060495545e-66	3.04445763261456e-64	4978.30112854051	0.0200278374269441	0.0659456071120197	0.801154751989493	0.919917982422253
