Cobi_24_1_S54	Cobi_24_2_S55	TNF_24_1_S58	TNF_24_2_S59	UT_24_1_S52	UT_24_2_S53
CENPS-CORT	119.700685903105	131.427125200186	174.735855050493	151.073343107025	159.437201436692	161.165033120412
CENPS	123.937878324453	132.478542201787	183.156860113168	163.930648903368	165.77845376656	166.175345030892
CORT	7.41508673736046	10.5141700160149	11.5788819611773	8.57153719756173	11.7766114697556	14.1958837463576
DFFA	1176.88019502964	1208.07813484011	1529.46504450823	1476.44728228001	1502.87680217882	1503.09357314374
AL354956.1	0	0	0	0	0	0
PEX14	309.315046758465	320.682185488453	377.892602187513	330.004182106127	385.910498931993	340.701209912582
AL139423.2	0	0	0	0	0	0
RN7SL614P	0	0	0	1.07144214969522	0.905893189981203	0
CASZ1	163.13190822193	142.992712217802	159.999096190813	137.144595160988	114.142541937632	116.0722259261
AL139423.1	0	0	0	0	0	0
HSPE1P24	0	0	0	0	0	0
C1orf127	2.11859621067442	2.10283400320297	1.0526256328343	0	0	0.835051985079857
CFL1P6	0	0	0	0	0	0
TARDBP	1662.03872727408	1558.1999963734	2358.93404318166	2205.02794407275	1879.728369211	2231.25890413338
AL109811.3	953.368294803488	943.121050436533	1331.57142553539	1240.73000934706	1126.93112833662	1277.62953717218
MASP2	0	2.10283400320297	1.0526256328343	0	0	1.67010397015971
AL109811.2	21.1859621067442	24.1825910368342	12.6315075940116	9.64297934725694	14.4942910396993	22.5464035971561
SRM	408.889068660163	413.206881629384	789.469224625723	690.008744403719	759.138493204248	685.577679750563
EXOSC10	913.114966800674	966.252224471766	1466.30750653818	1351.08855076567	1463.01750181964	1323.55739635157
AL109811.1	3.17789431601163	0	2.1052512656686	1.07144214969522	1.81178637996241	0.835051985079857
EXOSC10-AS1	5.29649052668604	3.15425100480446	1.0526256328343	2.14288429939043	4.52946594990602	3.34020794031943
MTOR	1136.62686702683	1177.58704179366	1819.9897191705	1663.94965847667	1539.11252977806	1449.65024609863
MTOR-AS1	0	0	0	0	0	0
RNU6-537P	0	0	0	0	0	0
ANGPTL7	0	0	0	0	0	0
RNU6-291P	0	0	0	0	0	0
RPL39P6	0	0	0	0	0	0
UBIAD1	277.536103598349	273.368420416386	297.893054092106	306.432454812832	274.485636564305	228.804243911881
UBE2V2P3	0	0	0	0	0	0
AL031291.1	0	0	0	0	0	0
MTCYBP45	0	0	0	0	0	0
DISP3	49.7870109508488	55.7251010848788	21.052512656686	15.000190095733	27.1767956994361	26.7216635225554
AL590989.1	0	0	0	0	0	0
LINC01647	0	0	1.0526256328343	0	0	2.50515595523957
AL031731.1	0	0	0	0	0	0.835051985079857
FBXO2	1608.01452390188	1470.93238524048	444.208017056074	473.577430165285	673.984533346015	629.629196750212
FBXO44	472.446954980395	442.646557674226	283.156295232426	241.074483681424	366.886741942387	331.515638076703
FBXO6	172.665591169965	187.152226285065	289.472049029432	258.217558076547	250.026520434812	293.93829874811
MAD2L2	351.686970971953	343.813359523686	556.838959769344	620.36500467353	829.798162022782	766.577722303309
DRAXIN	51.9056071615232	35.7481780544505	13.6841332268459	16.0716322454282	24.4591161294925	18.3711436717569
AGTRAP	391.940298974767	381.664371581339	350.524335733821	325.718413507346	357.827810042575	323.165118225905
C1orf167	14.8301734747209	14.7198380224208	2.1052512656686	0	0.905893189981203	2.50515595523957
C1orf167-AS1	0	0	0	0	0	0
MTHFR	934.300928907418	949.429552446142	211.577752199694	237.860157232338	400.404789971692	324.000170210985
CLCN6	198.088745698058	223.951821341117	178.946357581831	228.217177885081	215.602579215526	217.948568105843
AL021155.2	4.23719242134884	9.46275301441337	3.15787689850289	6.4286528981713	5.43535913988722	5.845363895559
AL021155.3	6.35578863202325	3.15425100480446	4.21050253133719	4.28576859878086	5.43535913988722	3.34020794031943
NPPA	0	0	0	0	0	0
AL021155.1	3.17789431601163	1.05141700160149	4.21050253133719	1.07144214969522	2.71767956994361	3.34020794031943
NPPB	0	0	0	0	0	0
SBF1P2	0	0	0	0	0	0
AL021155.4	3.17789431601163	5.25708500800743	4.21050253133719	5.35721074847608	8.15303870983083	3.34020794031943
RNU5E-1	1.05929810533721	2.10283400320297	0	3.21432644908565	1.81178637996241	2.50515595523957
RNU5E-4P	0	0	3.15787689850289	1.07144214969522	0	4.17525992539928
KIAA2013	1080.48406744395	1020.92590855504	845.258383165941	877.511120600382	1123.30755557669	1202.47485851499
PLOD1	2945.90803094278	3054.36638965232	3188.40304185509	3600.04562297593	4556.64274560545	4687.14679225324
AL096840.3	0	0	0	0	0	0
MFN2	1318.82614114482	1315.32266900346	2418.93370425322	2213.59948127032	2174.14365595489	2067.58871505773
AL096840.2	0	0	0	0	0	0
MIIP	201.26664001407	180.843724275456	231.577639223546	230.360062184471	283.544568464117	245.505283613478
AL096840.1	0	0	0	0	0	0
MIR6729	1.05929810533721	1.05141700160149	0	0	0	0
RN7SL649P	0	0	0	0	0	0
TNFRSF8	1.05929810533721	1.05141700160149	1.0526256328343	1.07144214969522	3.62357275992481	2.50515595523957
RNU6-777P	0	0	1.0526256328343	0	0	0
RPL23AP89	0	0	1.0526256328343	0	0	0
AL357835.1	0	0	0	0	0	0.835051985079857
MIR7846	0	0	0	0	0	0
TNFRSF1B	0	1.05141700160149	6.31575379700579	4.28576859878086	3.62357275992481	5.845363895559
MIR4632	0	0	0	0	0	0
RPL10P17	0	0	0	0	0	0
AL031276.1	0	0	0	0	0	0
VPS13D	1477.72085694541	1514.04048230614	1031.57312017761	1030.7273480068	1208.46151543493	1139.01090764893
SNORA59A	1.05929810533721	1.05141700160149	1.0526256328343	2.14288429939043	2.71767956994361	0.835051985079857
LINC02766	0	3.15425100480446	0	0	0.905893189981203	0.835051985079857
DHRS3	1399.33279715045	1442.54412619724	578.944098058864	582.864529434197	1249.22670898408	1258.42334151534
RNU6ATAC18P	6.35578863202325	7.3599190112104	2.1052512656686	1.07144214969522	4.52946594990602	5.845363895559
MIR6730	1.05929810533721	2.10283400320297	0	1.07144214969522	0.905893189981203	4.17525992539928
AC254633.1	99.5740219016976	101.987449155344	15.7893844925145	10.7144214969522	51.6359118289286	61.7938468959094
AADACL4	0	0	0	0	0	0
AC244670.1	0	0	0	0	0	0
AADACL3	0	1.05141700160149	0	0	0	0
C1orf158	0	0	0	0	0	0
PRAMEF12	0	0	0	0	0	0
PRAMEF1	0	0	0	0	0	0
LINC01784	0	0	0	0	0	0
PRAMEF11	0	0	0	0	0	0
PRAMEF30P	0	0	0	0	0	0
HNRNPCL1	0	0	0	0	0.905893189981203	0
PRAMEF2	0	0	0	0	0	0
PRAMEF4	0	0	0	0	0	0
PRAMEF10	0	0	1.0526256328343	0	0	0
PRAMEF7	0	0	0	0	0	0
RNU6-1072P	0	0	0	0	0	0
PRAMEF29P	0	0	0	0	0	0
PRAMEF6	0	0	0	0	0	0
PRAMEF28P	0	0	0	0	0	0
PRAMEF27	0	0	0	0	0	0
HNRNPCL3	0	0	0	0	0	0
PRAMEF25	0	0	0	0	0	0
PRAMEF34P	0	0	0	0	0	0
PRAMEF35P	0	0	0	0	0	0
HNRNPCL2	0	0	0	1.07144214969522	0.905893189981203	0
PRAMEF36P	0	0	0	0	0	0
AC245056.1	0	0	0	0	0	0
PRAMEF26	0	0	0	0	0	0
HNRNPCL4	0	0	0	1.07144214969522	0.905893189981203	0
PRAMEF9	0	0	0	0	0	0
PRAMEF13	0	0	0	0	0	0
PRAMEF18	0	0	0	0	0	0
PRAMEF31P	0	0	0	0	0	0
PRAMEF5	0	0	0	0	0	0
PRAMEF32P	0	0	0	0	0	0
RNU6-771P	0	0	0	0	0	0
PRAMEF8	0	0	0	0	0	0
PRAMEF33	0	0	0	0	0	0
PRAMEF15	0	0	0	0	0	0
AC243961.1	0	0	0	0	0	0
PRAMEF14	0	0	0	0	0	0
PRAMEF19	1.05929810533721	0	0	0	0	0
PRAMEF17	0	0	0	0	0	0
PRAMEF20	0	0	0	0	0	0
LRRC38	0	0	0	0	0	0
AL354712.1	0	0	0	0	0	0
BRWD1P1	0	0	0	0	0	0
PDPN	1.05929810533721	1.05141700160149	0	1.07144214969522	0	0
RNA5SP41	0	0	0	0	0	0
AL359771.1	0	0	0	0	0	0
AL359771.2	0	0	0	0	0	0
PRDM2	322.026624022511	300.705262458025	231.577639223546	256.074673777157	212.884899645583	200.412476419166
KAZN	284.951190335709	284.934007434003	223.156634160871	197.14535554392	184.802210756165	173.69081289661
RNU6-1265P	0	0	0	0	0	0
AL357873.1	0	0	0	0	0	0
KAZN-AS1	0	0	0	0	0	0
TBCAP2	0	0	0	0	0	0
AL031293.1	0	0	0	0	0	0
TMEM51-AS1	85.8031465323139	104.090283158547	56.8417841730521	66.4294132811034	40.7651935491541	31.7319754330346
TMEM51	284.951190335709	296.499594451619	267.366910739912	262.503326675328	205.637754125733	206.257840314725
C1orf195	0	0	0	0	0	0
MFFP1	0	0	0	0	0	0
ZBTB2P1	2.11859621067442	0	1.0526256328343	0	0.905893189981203	0.835051985079857
FHAD1	124.997176429791	134.58137620499	92.6310556894182	100.71556207135	108.707182797744	92.6907703438641
FHAD1-AS1	1.05929810533721	1.05141700160149	0	0	0	0
AL031283.2	1.05929810533721	0	0	0	0	0
AL031283.1	1.05929810533721	0	2.1052512656686	2.14288429939043	1.81178637996241	0.835051985079857
EFHD2	1002.096007649	1084.01092865113	2275.77661818775	2451.45963850265	860.598530482143	968.660302692634
CTRC	0	1.05141700160149	0	0	0.905893189981203	0
CELA2A	0	0	0	0	0	0
CELA2B	0	0	0	0	0	0
CASP9	220.334005910139	248.134412377951	182.104234480334	210.002661340262	178.460958426297	172.020708926451
DNAJC16	848.497782375104	839.030767277986	544.207452175332	597.864719529931	545.347700368684	572.010609779702
SCARNA21B	0	0	0	0	0	1.67010397015971
AL121992.3	0	0	0	0	0	0
AGMAT	0	0	0	0	0	0
AL121992.1	0	0	0	0	0	0
CHCHD2P6	1.05929810533721	1.05141700160149	2.1052512656686	0	2.71767956994361	1.67010397015971
RNU7-179P	0	0	0	0	0	0
CD24P1	0	0	0	0	0	0
DDI2	909.937072484663	919.9898764013	894.731787909153	874.296794151296	703.879008615395	740.691110765833
RSC1A1	221.393304015477	238.671659363537	213.683003465362	188.573818346358	160.343094626673	183.711436717569
AL121992.2	0	1.05141700160149	0	0	0.905893189981203	0
PLEKHM2	656.76482530907	710.757893082604	822.100619243587	822.867570965926	772.726891053966	632.134352705452
AL450998.3	0	0	0	0	0	0
SLC25A34	4.23719242134884	7.3599190112104	4.21050253133719	5.35721074847608	7.24714551984963	3.34020794031943
SLC25A34-AS1	0	0	0	0	0	0
TMEM82	0	0	0	0	0	0
FBLIM1	73.0915692682674	92.5246961409308	36.8418971492004	48.2148967362847	51.6359118289286	38.4123913136734
RPL12P14	0	0	0	0	0	0
UQCRHL	82.6252522163023	77.80485811851	132.630829737122	93.2154670234838	114.142541937632	117.74232989626
AL450998.1	1.05929810533721	2.10283400320297	1.0526256328343	3.21432644908565	1.81178637996241	4.17525992539928
AL450998.2	14.8301734747209	9.46275301441337	11.5788819611773	20.3574008442091	22.6473297495301	29.226819477795
SPEN	1626.02259169262	1666.49594753836	2575.77492354553	2629.31903535206	2093.51916204656	2109.34131431172
AL034555.1	0	0	0	0	0	0
ZBTB17	274.358209282337	276.522671421191	376.839976554679	356.790235848507	348.768878142763	299.783662643669
AL355994.4	0	0	0	0	0	0
AL355994.1	0	0	0	0	0	0
AL355994.5	0	0	0	0	0	0
TBC1D3P6	0	0	0	0	0	0
SRARP	0	0	0	0	0	0
AL355994.3	0	0	0	0	0	0
HSPB7	0	0	0	0	0	0
CLCNKA	12.7115772640465	11.5655870176163	0	2.14288429939043	1.81178637996241	1.67010397015971
AL355994.2	12.7115772640465	7.3599190112104	28.420892086526	13.9287479460378	15.4001842296805	17.536091686677
CLCNKB	33.8975393707907	17.8740890272253	4.21050253133719	6.4286528981713	9.05893189981203	10.0206238209583
FAM131C	47.6684147401744	54.6736840832773	110.525691447601	91.0725827240934	115.954328317594	93.525822328944
EPHA2	236.223477490198	264.957084403574	4557.86899017251	5103.27895899831	3216.82671762325	2774.04269443529
AL451042.2	1.05929810533721	3.15425100480446	16.8420101253488	10.7144214969522	14.4942910396993	8.35051985079857
AL451042.1	1.05929810533721	1.05141700160149	13.6841332268459	11.7858636466474	7.24714551984963	7.51546786571871
ARHGEF19-AS1	0	0	0	0	0	0
ARHGEF19	579.436063619453	515.194330784728	603.154487614053	672.865670008596	629.595767036936	620.443624914334
ANO7L1	24.3638564227558	31.5425100480446	15.7893844925145	9.64297934725694	17.2119706096429	13.3608317612777
AL109627.1	64.6171844255697	79.9076921217129	97.8941838535897	87.8582562750077	70.6596688185339	63.4639508660691
CPLANE2	48.7277128455116	58.8793520896832	71.5785430327323	67.5008554307986	54.3535913988722	50.1031191047914
MT1XP1	0	0	4.21050253133719	1.07144214969522	1.81178637996241	3.34020794031943
FBXO42	434.312223188256	409.001213622978	531.57594458132	547.506938494255	506.394293199493	536.938426406348
SZRD1	2671.54982166044	2631.69675500852	3212.61343141028	3376.11421368963	3007.56539073759	3106.39338449707
RPL22P3	0	0	0	0	0	0.835051985079857
SPATA21	3.17789431601163	2.10283400320297	0	3.21432644908565	0	0
NECAP2	663.120613941093	625.593115952884	578.944098058864	601.079045979016	526.323943379079	501.031191047914
LINC01772	20.126664001407	21.0283400320297	5.26312816417149	18.2145165448187	8.15303870983083	4.17525992539928
CROCCP3	80.5066560056279	77.80485811851	44.2102765790405	37.5004752393326	69.7537756285527	52.608275060031
RNU1-1	1.05929810533721	2.10283400320297	1.0526256328343	0	0	0.835051985079857
AL137802.2	2.11859621067442	1.05141700160149	4.21050253133719	3.21432644908565	4.52946594990602	2.50515595523957
AL137802.3	2.11859621067442	2.10283400320297	4.21050253133719	4.28576859878086	3.62357275992481	2.50515595523957
AL137802.1	0	0	1.0526256328343	0	0	0
LINC01783	5.29649052668604	2.10283400320297	1.0526256328343	1.07144214969522	2.71767956994361	0
RNU1-6P	0	0	1.0526256328343	0	0	0
AL355149.1	2.11859621067442	0	0	0	0	0
NBPF1	1158.87212723891	1182.84412680167	733.680066085506	756.438157684822	1033.62412976855	865.113856542732
AL137798.1	0	0	0	0	0	0
CROCCP2	298.722065705093	291.242509443612	303.156182256278	306.432454812832	324.309762013271	314.814598375106
AL137798.3	33.8975393707907	24.1825910368342	32.6313946178632	36.4290330896373	34.4239412192857	29.226819477795
MST1P2	206.563130540756	210.283400320297	113.683568346104	105.001330670131	131.354512547274	142.793889448656
AL137798.2	0	3.15425100480446	0	1.07144214969522	0.905893189981203	5.01031191047914
RNU1-3	1.05929810533721	0	0	0	0	0
AL021920.2	102.751916217709	113.55303617296	29.4735177193603	38.5719173890278	67.9419892485902	60.1237429257497
EIF1AXP1	117.58208969243	116.707287177765	185.262111378836	152.144785256721	123.201473837444	143.628941433735
ESPNP	143.005244220523	137.735627209795	46.3155278447091	42.8576859878086	77.9068143383835	83.5051985079857
AL021920.1	1.05929810533721	2.10283400320297	2.1052512656686	0	2.71767956994361	2.50515595523957
AL021920.3	2.11859621067442	2.10283400320297	1.0526256328343	4.28576859878086	2.71767956994361	5.01031191047914
CROCC	394.058895185442	358.533197546107	183.156860113168	201.431124142701	252.744200004756	232.97950383728
CROCCP4	0	1.05141700160149	1.0526256328343	2.14288429939043	1.81178637996241	3.34020794031943
RNU1-4	0	0	1.0526256328343	0	0	0
MST1L	75.2101654789418	63.0850200960892	35.7892715163661	30.000380191466	52.5418050189098	46.762911164472
BX284668.1	0	0	0	0	0	0
BX284668.3	2.11859621067442	2.10283400320297	1.0526256328343	1.07144214969522	2.71767956994361	1.67010397015971
MIR3675	0	0	0	0	0	0
BX284668.2	6.35578863202325	9.46275301441337	8.42100506267438	6.4286528981713	5.43535913988722	5.845363895559
RNU1-5P	0	2.10283400320297	3.15787689850289	2.14288429939043	0.905893189981203	0.835051985079857
BX284668.5	0	0	1.0526256328343	1.07144214969522	0.905893189981203	0
BX284668.4	0	0	0	0	0	0
RNU1-2	1.05929810533721	1.05141700160149	0	1.07144214969522	0.905893189981203	0
BX284668.6	0	0	0	1.07144214969522	0	0
MFAP2	645.11254615036	678.163966032958	321.050818014461	302.146686214051	403.122469541635	394.144536957693
AL049569.2	1.05929810533721	0	0	0	0	0
AL049569.1	0	1.05141700160149	0	0	0	0
ATP13A2	444.905204241628	397.435626605362	611.575492676727	658.936922062558	730.14991112485	672.216847989285
SDHB	760.576039632116	821.156678250761	1347.3608100279	1308.23086477786	1276.40350468352	1301.01099275442
PADI2	134.530859377826	127.22145719378	37.8945227820347	37.5004752393326	71.5655620085151	58.45363895559
LINC02783	2.11859621067442	0	0	1.07144214969522	0	0
AL590644.1	0	0	0	0	0	0
PADI1	1.05929810533721	2.10283400320297	0	0	0	0
PADI3	40.2533280028139	30.4910930464431	17.8946357581831	13.9287479460378	31.7062616493421	14.1958837463576
MIR3972	0	0	0	0	0	0
PADI4	0	0	1.0526256328343	0	0.905893189981203	2.50515595523957
PADI6	0	0	0	0	0	0
RCC2-AS1	1.05929810533721	1.05141700160149	0	0	0	0
RCC2	3374.92376360435	3484.39594330732	4181.02901361783	4143.2667928714	4013.10683161673	3761.07414079968
ARHGEF10L	395.118193290779	384.818622586144	202.104121504185	271.07486387289	291.697607173947	244.670231628398
LINC02810	0	0	0	0	0	0
ACTL8	0	2.10283400320297	3.15787689850289	3.21432644908565	6.34125232986842	5.845363895559
AL357509.1	0	0	0	0	0	0
LINC01654	0	0	0	0	0	0
IGSF21	0	0	0	0	0	0
AL365209.1	0	0	0	0	0	0
IGSF21-AS1	0	0	0	0	0	0
AL591896.1	0	0	0	0	0	0
KLHDC7A	27.5417507387674	35.7481780544505	4.21050253133719	1.07144214969522	5.43535913988722	0.835051985079857
DYNLL1P3	0	0	0	0	0	0
AL031737.1	0	0	0	0	0	0
PAX7	7.41508673736046	2.10283400320297	0	0	1.81178637996241	0.835051985079857
TAS1R2	0	0	0	0	0	0
ALDH4A1	513.759581088546	492.063156749495	189.472613910174	188.573818346358	250.932413624793	225.464035971561
MIR4695	0	1.05141700160149	0	0	0	0
MIR1290	0	1.05141700160149	0	0	0	0
IFFO2	371.81363497336	397.435626605362	563.154713566349	490.720504560409	266.332597854474	323.165118225905
AL137127.1	115.463493481756	109.347368166555	149.47283986247	148.930458807635	116.860221507575	151.144409299454
UBR4	3387.63534086839	3544.32671239861	5170.49710848207	4930.77677289738	4360.96981656951	4138.51763805577
EMC1-AS1	4.23719242134884	4.20566800640594	1.0526256328343	9.64297934725694	3.62357275992481	6.68041588063886
EMC1	1565.64259968839	1616.02793146148	1853.6737394212	1785.02262139223	1781.89190469303	1715.19677735403
MRTO4	548.716418564674	571.970848871208	1259.99288250265	1174.30059606596	1078.01289607763	1129.82533581305
AL035413.2	0	0	0	0	0	0
AKR7L	16.9487696853953	7.3599190112104	9.47363069550868	3.21432644908565	8.15303870983083	8.35051985079857
AKR7A3	6.35578863202325	10.5141700160149	8.42100506267438	3.21432644908565	8.15303870983083	22.5464035971561
AL035413.1	0	0	0	0	0	0
AKR7A2	704.433240049244	653.981374996124	490.523544900783	480.006083063457	659.490242306316	588.711649481299
RNU6-1099P	1.05929810533721	0	0	1.07144214969522	0	1.67010397015971
SLC66A1	81.5659541109651	103.038866156946	90.5258044237496	110.358541418607	93.3069985680639	101.876342179743
CAPZB	2068.80919972357	2139.63359825902	2164.19830110732	2240.3855350127	2069.06004591707	2143.57844569999
RN7SL277P	0	0	0	0	0	0
MICOS10	324.145220233186	355.378946541302	505.260303760463	432.862628476867	440.264090330865	450.928071943123
RNU4-28P	0	0	0	0	0	0
AL031727.2	0	0	0	0	0	0.835051985079857
NBL1	670.535700678453	668.701213018545	1338.93980496523	1309.30230692755	1053.55377994814	1102.26862030541
MICOS10-NBL1	443.845906136291	451.057893687038	778.94296829738	701.794608050366	645.901844456598	668.876640048965
AL031727.1	9.53368294803488	18.9255060288267	25.2630151880231	11.7858636466474	22.6473297495301	29.226819477795
HTR6	15.8894715800581	12.6170040192178	19.9998870238517	25.7146115926852	23.5532229395113	29.226819477795
TMCO4	246.81645854357	247.082995376349	152.630716760973	153.216227406416	181.178637996241	182.876384732489
RNF186	0	0	0	0	0	0
AL391883.1	0	0	0	0	0	0
OTUD3	283.891892230372	264.957084403574	390.524109781524	397.505037536925	403.122469541635	416.690940554849
PLA2G2E	0	0	0	0	0	0
RN7SL304P	0	0	0	0	0	0
PLA2G2A	0	0	0	0	0	0
PLA2G5	0	0	0	0	0	0
PLA2G2D	0	0	0	0	0	0.835051985079857
PLA2G2F	0	1.05141700160149	0	0	0	0
Z98257.1	0	0	0	0	0	0
