gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
RICTOR	410.839777887828	0.984562768358647	0.157402443973809	6.25506658919779	3.97346335923717e-10	2.54095241310179e-08
TFPI	239.367011897549	0.963869569174436	0.154129997813145	6.25361437001351	4.01060610070614e-10	2.55364971205307e-08
FERMT1	84.0359645437072	-1.54389276565637	0.247353730861226	-6.24163929236445	4.3300858636761e-10	2.74523726945164e-08
LINC00641	297.43519038721	0.970605873835747	0.1558163000325	6.2291677676424	4.68919433439298e-10	2.96020421827577e-08
BIRC5	683.029069186877	-0.705809888968699	0.11357129314292	-6.21468567836502	5.14274895422397e-10	3.23271010858708e-08
OBSCN	156.11747657904	1.44853946082097	0.233244409334583	6.21039305916687	5.28522342342703e-10	3.30770550551335e-08
RAB5A	714.310466710463	0.638137158028441	0.102763715690665	6.20975169824854	5.3068386461323e-10	3.30770550551335e-08
POFUT2	422.025554141241	0.772944392210446	0.124834240434579	6.19176589307258	5.94938715397613e-10	3.69261962346787e-08
AC015813.1	1312.28162455378	1.64958561535372	0.266530289438868	6.18911125946185	6.05043683609891e-10	3.73962564614448e-08
FHL1	204.114655653567	-1.03589028819641	0.167605536962969	-6.18052545856692	6.38885919795912e-10	3.93234283634384e-08
SYNJ1	138.407865709296	1.23894508040374	0.200758385386129	6.17132419161874	6.77204042722787e-10	4.15089548510415e-08
PAN2	274.782378237608	1.05916413331437	0.171795013155689	6.16527868800537	7.03591119300163e-10	4.29481322905042e-08
LAMA5	1967.6160776528	1.03819093230443	0.16867775090227	6.1548777283967	7.5135440777108e-10	4.56749272082074e-08
YOD1	939.133948359922	1.12768679462863	0.183378735583715	6.14949596548953	7.77295634078252e-10	4.70582422401801e-08
NR4A1	721.707079013383	0.68615800350717	0.111619008729912	6.14732213907658	7.88019843325414e-10	4.75127719412368e-08
PRDM15	157.401326025607	1.1672556890226	0.190108662424204	6.13993951742197	8.25529066863857e-10	4.95720137224101e-08
MYSM1	592.045165343219	0.852361987601939	0.138872342902207	6.13773750617981	8.37050210251762e-10	5.00603469872026e-08
CFL1	2148.31143478923	-0.564960706799462	0.0921153084407347	-6.13319019783717	8.61340658602649e-10	5.13053395519288e-08
MT-TR	212.066216008002	1.1524545411476	0.188080113286833	6.12746622174794	8.92895471548503e-10	5.29712927940341e-08
PKD1L2	75.0248587076256	1.56935644933364	0.257038953674863	6.10551991010191	1.02466579810414e-09	6.05454526783775e-08
ANLN	1329.08236355997	-0.563827659492364	0.0925155327934273	-6.09441077047357	1.09841279368259e-09	6.46444374035031e-08
PLAU	670.672533751133	-0.643546903832858	0.105974355937486	-6.07266633649072	1.25803677512492e-09	7.37449176275611e-08
IARS1	2036.61006942997	-0.463312989541059	0.076555181454523	-6.05201347235114	1.43046503126109e-09	8.31922418968067e-08
FAM122B	615.180220116716	-0.648162230802624	0.107092733432601	-6.05234557030467	1.42751825772264e-09	8.31922418968067e-08
NKTR	897.263750530957	1.33829595485606	0.221261495836553	6.04848100568146	1.46217856654027e-09	8.47031442546386e-08
PPP1R15B	1160.41853567614	0.558917971881037	0.0924214246511452	6.04749357619983	1.4711653105004e-09	8.48908358074683e-08
TSPAN3	369.667380955916	-0.728832809157623	0.12085660183637	-6.03055851383612	1.63393995317817e-09	9.39165797211982e-08
DMXL2	339.949120628576	1.01262651588712	0.168056442811809	6.02551439828501	1.68572609156095e-09	9.61449645735071e-08
TRIOBP	579.661012313342	-0.648088038857218	0.107550482458489	-6.02589615632232	1.68175141103911e-09	9.61449645735071e-08
EZH1	255.129691030496	0.919383218683905	0.152667742720035	6.02211837486774	1.72148912144943e-09	9.78070665463502e-08
PRSS22	151.979817570695	1.14306547280126	0.189998470214686	6.01618250667844	1.78578229701106e-09	1.01071172764166e-07
CMTM4	815.603795535342	-0.568287093124199	0.094472864429909	-6.01534733336916	1.7950140199731e-09	1.01205904973445e-07
PI4KB	476.182799662958	0.679256857135924	0.112990756886602	6.01161436432916	1.83684858225628e-09	1.03097943187149e-07
AURKA	321.630078066394	-0.804275802912585	0.133798133314996	-6.01111378003389	1.84253026004652e-09	1.03097943187149e-07
CCDC9	326.141503680013	0.882173357900319	0.146847307729766	6.00741934965351	1.88499518802828e-09	1.05076033651146e-07
RLIM	938.08074889338	0.686240401164048	0.114707301834465	5.98253459186377	2.19691834092252e-09	1.22003299744765e-07
NME1	1052.36182394873	-0.626087936287371	0.104766692887692	-5.9760208042314	2.28653812770454e-09	1.26504648773226e-07
POGLUT3	65.3523494084729	-1.73453699624648	0.290367282004911	-5.97359655767673	2.32079319044425e-09	1.27920735109114e-07
MIR1244-1	1221.4694772082	-0.572911176055382	0.0959598731464465	-5.9703202731526	2.36788298697947e-09	1.29549509198744e-07
THSD4	461.721391727244	-0.686789595486894	0.115024089897489	-5.97083268469212	2.36045722034829e-09	1.29549509198744e-07
NRP1	31.8142382990168	-2.34580857042054	0.393046301294239	-5.9682753983339	2.39774415078257e-09	1.30699175628635e-07
SEMA3B	452.769517888074	0.840195532491014	0.140986698862622	5.95939573923709	2.53172325746268e-09	1.37494911614848e-07
GFPT1	1838.7578194635	0.523719453625892	0.0879140366647186	5.95717673189348	2.56632673153284e-09	1.38863657429315e-07
PTDSS1	280.899112464658	-0.781850862953814	0.131289762873655	-5.95515481055608	2.59825760066404e-09	1.40078325828501e-07
ARNT	560.680221589932	0.634427102008072	0.106614615394867	5.95065788736705	2.67066800012798e-09	1.43458573446874e-07
PARP14	266.675804501212	0.897651975167927	0.15091331495361	5.94812972893653	2.71223603363981e-09	1.44639533173023e-07
CKB	1106.40721853212	-0.525318003314162	0.0883132938695849	-5.94834571666997	2.7086602838517e-09	1.44639533173023e-07
SEPTIN10	667.854868350715	-0.550761359178723	0.0926612920592579	-5.94381264213869	2.78467869093417e-09	1.47968610152804e-07
CFB	29.7964822068364	2.71084799076045	0.456427526175552	5.93927367500136	2.86287604883713e-09	1.51460535204946e-07
MVD	624.893224507046	0.630211666935841	0.106117415191636	5.93881471573495	2.87090101931931e-09	1.51460535204946e-07
SUPT5H	1203.15168814794	0.525031403749776	0.0885336314132143	5.93030462400542	3.02373178826673e-09	1.58955750805253e-07
STX10	570.736470554909	0.662561523230281	0.111814986866344	5.92551626395363	3.11317768775665e-09	1.63077520579933e-07
POLE	352.112910843764	-0.778040554334281	0.131367517514061	-5.92262508310705	3.1684263817863e-09	1.65385139617481e-07
FTL	20580.123855877	0.541288576523288	0.0915032935976137	5.91550921547817	3.30850383406853e-09	1.72088798017114e-07
OPTN	381.679262184961	0.852278295658687	0.144192817177257	5.91068482011123	3.40688355216519e-09	1.76584153798541e-07
ATP2A1	75.7287296720888	1.51198394562414	0.256049437118555	5.90504694186877	3.52546351769651e-09	1.82091423368576e-07
HBP1	403.88065971174	0.696060831318534	0.117981525961606	5.89974426627646	3.64065418330013e-09	1.87385866187141e-07
GSTP1	1628.7656082998	-0.531222417644217	0.0900508048804888	-5.89914124975596	3.65398331353631e-09	1.87418894123467e-07
GOLGA6L9	119.404012315812	1.2981786024221	0.220228061533404	5.89470112656461	3.7536014857141e-09	1.91862287705774e-07
HTT	518.61530543789	0.826222996274687	0.14031832203721	5.88820464982178	3.90413491558429e-09	1.98231802259567e-07
ARFGAP1	723.865174233528	0.641425047308105	0.108934611338087	5.88816574850938	3.90505378131154e-09	1.98231802259567e-07
NFRKB	273.04652644805	0.969132381736449	0.164781154009251	5.88133022591915	4.06982260864092e-09	2.0588842320152e-07
ZBTB37	193.293610694335	1.30039709517464	0.221469334358616	5.87168015355554	4.31400449576843e-09	2.17496499697922e-07
KCNG1	118.829992543986	-1.24945875636251	0.213194419204367	-5.86065414388161	4.61047336418655e-09	2.31652763727088e-07
DBF4	270.715274136386	-0.792491777728473	0.13527479457051	-5.85838463288444	4.67391131624569e-09	2.34044128690106e-07
PA2G4	1722.77343052692	-0.46922603629849	0.0801913281925415	-5.85133139548288	4.87653469932509e-09	2.43365441143346e-07
CCNA2	541.712514277647	-0.672811787113677	0.115049619428619	-5.84801401738766	4.97476640884324e-09	2.47431816132769e-07
ARHGEF19	167.888149278167	-1.07159569636027	0.183309798836098	-5.8458178622432	5.04085369063135e-09	2.49877485630894e-07
ARHGAP11A	718.459046236297	-0.564653072705633	0.0967108304217123	-5.83857123595605	5.26503708068561e-09	2.60117484133404e-07
YJEFN3	76.8188146836283	1.60651223331227	0.275233580218061	5.83690490106428	5.31794282769737e-09	2.61855504835819e-07
RAD54L	56.8893394654241	-1.73231953720386	0.297042688334936	-5.83188748699496	5.4803869925658e-09	2.68957729748113e-07
KDM5B	622.613994162888	0.668894977764106	0.114733329983698	5.82999707111391	5.5428348741996e-09	2.69989311663383e-07
LRCH3	152.454794920638	1.20915966489792	0.207417473488667	5.82959402870169	5.55623820374144e-09	2.69989311663383e-07
DPY19L1	381.002747685555	-0.706118454925	0.121114357114712	-5.83017960666886	5.53677493839225e-09	2.69989311663383e-07
VPS13D	712.238560600702	0.650951599430186	0.111715739254965	5.82685666112402	5.64810835332155e-09	2.735536281812e-07
CCNB1	818.482569259112	-0.616456249343715	0.105822450684753	-5.82538247181735	5.6981948318535e-09	2.75077562274967e-07
NBPF1	426.317700779862	0.714961451708883	0.122938807956918	5.81558796274836	6.04211300044322e-09	2.90729945415463e-07
C19orf48	198.289154067298	-0.995412856247264	0.171194582441649	-5.81451142933536	6.08112310333358e-09	2.91656982085856e-07
WDR26	1180.1860112223	0.570034190355062	0.0980603158766714	5.81309763545921	6.13272675449034e-09	2.93180063486509e-07
SH3KBP1	826.992914448877	-0.6560377599322	0.112958957225129	-5.80775332959834	6.33167067863683e-09	3.01714320209107e-07
SMG1	1784.01590677572	0.717845535889767	0.123672174394943	5.80442237230626	6.45882751769953e-09	3.06783923123658e-07
ZNF638	806.074710873522	0.654480435651761	0.112802766438947	5.80198922697511	6.55327732594906e-09	3.10272476470896e-07
GABBR1	150.153504712224	1.30392247361615	0.224807432609703	5.80017510310678	6.62457077560802e-09	3.1264587698812e-07
ITGB5	455.19786222902	-0.755080021572696	0.130398134839812	-5.79057378773308	7.0146372892515e-09	3.30000707123641e-07
CLCN6	204.862485022945	1.05894307335353	0.18297257977823	5.78744134578529	7.14666295592040e-09	3.35144460904305e-07
AP1G1	1238.44096594569	0.487281525461584	0.0842412107677493	5.78436042194366	7.27887305415485e-09	3.4026428087334e-07
ZC3H11A	1875.19961593393	0.495546765810483	0.0858252334176276	5.77390524997632	7.74550025526814e-09	3.60935425144545e-07
G6PD	428.667739392604	-0.703043803177045	0.121824773912878	-5.77094281069483	7.88292270012219e-09	3.66184069579261e-07
AC079781.5	1745.25573600366	-0.538058612625724	0.0933245963414517	-5.76545341441499	8.14385958375456e-09	3.77119416210728e-07
MCM10	74.6786758062855	-1.53976682615464	0.267273591560611	-5.76101371319158	8.36102459141428e-09	3.85965797701162e-07
ATXN3	253.968746335925	0.863338073585885	0.149883012161335	5.7600795522883	8.40743019961257e-09	3.86898937410208e-07
P4HA1	695.591210691263	0.763467032476517	0.13256102135615	5.7593629308673	8.44319889929472e-09	3.87338304783794e-07
SCNN1A	930.533092147369	0.533844902145829	0.0927090780921759	5.75828077607518	8.49749300741653e-09	3.88622187942901e-07
OTUD3	276.582171856918	0.897370368405688	0.15598139236097	5.75306037997791	8.7642164548188e-09	3.99152828123479e-07
FCHSD1	170.625809506705	1.10528206569289	0.192132021588536	5.75272178242067	8.78179455321762e-09	3.99152828123479e-07
HLA-A	2740.16021612934	0.518567192677619	0.0902545475107615	5.74560736250755	9.15916191175807e-09	4.15028036075123e-07
C2	38.0619088598291	2.26427324957053	0.394292481169254	5.7426234526612	9.32208690254932e-09	4.21118861542687e-07
MAOB	78.7440760620847	-1.51153702811471	0.263440256942048	-5.73768430709974	9.59798070834903e-09	4.32260277511378e-07
ZBED6	1880.00906875217	0.494978607485627	0.0864836285780394	5.72337927563918	1.04425780195691e-08	4.68868579042783e-07
RNF43	198.897194236785	-0.938543353184206	0.164001186986745	-5.72278390436321	1.04792522168182e-08	4.69089435596479e-07
MRTO4	266.694308140436	-0.823866087711337	0.144101952031337	-5.71724446544746	1.08265307395113e-08	4.83170731371785e-07
RANBP1	667.722890465966	-0.607030223859742	0.106412313091593	-5.70451112492264	1.16677473976395e-08	5.19144471560031e-07
AHR	434.243033477592	0.676627213537028	0.118923814254667	5.68958553656948	1.2734808682649e-08	5.64920702282555e-07
AC093010.2	954.100008267094	1.36272331807467	0.239952442346001	5.6791391858795	1.35374290442137e-08	5.98727251021331e-07
COPA	2799.34154759331	0.443420630043997	0.0781146465334902	5.67653634397345	1.37449363087051e-08	6.0609014672296e-07
ATF7IP2	100.848827495438	1.29624591669363	0.228399731641427	5.67533905306272	1.38414228374734e-08	6.08528268318918e-07
NCAPG2	444.353547239792	-0.653757890172869	0.115230758123253	-5.67346688349996	1.39936162967209e-08	6.13393768353596e-07
EIF5A	2308.07057520205	-0.530212792332717	0.0934875067957905	-5.67148285910424	1.41566768003785e-08	6.18705413299383e-07
TBC1D23	339.088481381414	0.796302921675273	0.140554988508322	5.66541913685352	1.46665579527391e-08	6.39098507604314e-07
RNASEH1	442.060376592694	-0.700150537064789	0.123673113106611	-5.66129952968217	1.50230938044278e-08	6.48943999537696e-07
TRIM38	319.237880591645	0.756592634239566	0.13362428351784	5.66208936221202	1.49540908757468e-08	6.48943999537696e-07
AL442125.1	83.5804000065415	1.43893221319575	0.254170563655879	5.6612858408888	1.50242924344633e-08	6.48943999537696e-07
ASNS	1796.18945416325	-0.525922368234253	0.092975975547726	-5.65654046796518	1.54454573876349e-08	6.65190368892543e-07
ERBIN	1492.97539193893	0.432577420503625	0.0764973289983445	5.65480424176622	1.56023995571129e-08	6.69996064702534e-07
CYCS	1435.71787293813	-0.507930965396525	0.0899039869991508	-5.64970456094814	1.60723823409774e-08	6.8817748388672e-07
AC004510.1	52.6684087214518	-1.66024642150246	0.294025005941058	-5.64661640321598	1.63636384726816e-08	6.98623316527319e-07
AGO3	446.584139751111	0.6991415130176	0.123909856268888	5.64233979499132	1.67754606798784e-08	7.14141513438512e-07
PRRC1	1186.05233694507	0.557390282567154	0.0989551437795996	5.63275703796273	1.77351230511368e-08	7.52825395722393e-07
BCL2L1	2159.10663901797	-0.462222520304683	0.0821477167334743	-5.6267238906268	1.8366435565308e-08	7.77389645188338e-07
H1-2	216.331185863214	1.07039167734218	0.190286441035688	5.6251600036044	1.85336104728499e-08	7.82224268299824e-07
PFKFB2	443.551589318998	0.656887889367769	0.116870902440624	5.62062819444299	1.90264348572912e-08	8.00180583892362e-07
WNK4	35.6971541539382	2.34202881361627	0.416712073022855	5.6202566837746	1.90673954461218e-08	8.00180583892362e-07
TENT5A	309.700728346382	0.833933145947142	0.148404846551396	5.61931207319657	1.91719286611241e-08	8.02288187484775e-07
EGFR	710.474297065098	-0.614175339842941	0.109793554992639	-5.59391067976728	2.22011200695495e-08	9.26426400190353e-07
CDCA5	274.076173738792	-0.888846762667504	0.159040583696855	-5.58880470636176	2.28637906755372e-08	9.51391312278975e-07
PGPEP1	441.766789771171	0.671146738742701	0.120131885257307	5.58674940716355	2.31359193489507e-08	9.6001067590646e-07
SPAG9	1579.62036177775	0.500948037877234	0.0898286500216314	5.57670673840253	2.45114570049674e-08	1.01423877556689e-06
LATS2	455.954975608126	0.693521449993139	0.124379508517438	5.57584973810946	2.46324483351474e-08	1.01639811957206e-06
DNAJA4	395.341887963141	0.863752266286574	0.155057769235536	5.57051910745933	2.5398145941379e-08	1.04507357060181e-06
UBE4A	875.664242466439	0.540412148945107	0.0971012289617343	5.56545117629843	2.61474988164057e-08	1.07291903476651e-06
H2AZ1	1897.75342882506	-0.575809788620261	0.103530091401218	-5.56176258348678	2.67063458214131e-08	1.09281479355655e-06
RUVBL2	1042.81392540067	-0.555659907716055	0.100011610015273	-5.55595403004909	2.7609953464611e-08	1.12666915077137e-06
TJP3	682.200141684218	0.591477109697599	0.106476151062966	5.55501963390675	2.77580558466533e-08	1.12959228916464e-06
ENSA	360.70419522992	-0.73208866309632	0.131867584795029	-5.55169539378657	2.82912254070294e-08	1.14812632338637e-06
PGK1	1575.38554096084	-0.412958243017614	0.0744210049221254	-5.54894741679095	2.87394592263931e-08	1.16312134710213e-06
JMJD8	263.304416627289	-0.774532431443582	0.139627513617092	-5.54713330760601	2.90391338139285e-08	1.17203848278511e-06
SBNO2	768.110055077712	0.593814280410409	0.107153091714995	5.54173725560651	2.99485445483852e-08	1.20544931898841e-06
PHLDB2	1157.50754486969	-0.463951931372666	0.0837960317633811	-5.53668141091394	3.08256533258747e-08	1.23738193187451e-06
ZNF483	95.5364743753529	1.32060551401473	0.238550755958195	5.53595191392375	3.09542491078364e-08	1.23917660656086e-06
NCAPD2	1762.32332463272	-0.529916284526256	0.0957784029238165	-5.53273251954053	3.15280076535847e-08	1.2587344028615e-06
E2F1	42.4322203306248	-2.15063180238574	0.388758245118606	-5.53205450788471	3.16501509915474e-08	1.26020493381978e-06
PCLAF	123.74506648117	-1.21555460358145	0.219778172017778	-5.53082497875687	3.18728218710881e-08	1.26565947494547e-06
FA2H	86.8482920349188	1.40650201219775	0.254421684038459	5.52823167377959	3.23474701819753e-08	1.28106388613442e-06
DDX42	1774.72277004458	0.435639119225737	0.0788828090913746	5.52261163419155	3.3399745246901e-08	1.31920063312091e-06
LCOR	736.064106019728	0.647858026467901	0.117329331805037	5.52170558291792	3.35724698200361e-08	1.3219468640914e-06
EML2	1401.00997446393	0.540553665605639	0.0979031638663631	5.521309468032	3.36482548672059e-08	1.3219468640914e-06
CLDN4	3526.98014588814	0.416179808859716	0.0754313247433321	5.51733394946779	3.44181028112817e-08	1.3450376051012e-06
CEP55	454.550146212248	-0.674877162439426	0.122311780098287	-5.51767917936531	3.43505783060758e-08	1.3450376051012e-06
CRABP2	492.268064348918	-0.596949189321109	0.108269875354833	-5.51352984719642	3.51707358227735e-08	1.37082350811084e-06
SRP54	706.094137801582	0.575697194723789	0.104502543759505	5.50892996488831	3.61021495418238e-08	1.40342356061006e-06
