gene  baseMean	log2FoldChange	lfcSE	pvalue	padj
EZH1	255.129691030496	0.895259792025311	0.158913033847077	1.46586618575778e-09	8.04973059331374e-08
AGO3	446.584139751111	0.726545637346452	0.127912598884459	1.48886315784922e-09	8.14573576583283e-08
ZNF770	383.885261674278	-0.774751626896557	0.135797246966583	1.6422420256373e-09	8.95173402314178e-08
CALB2	78.2179976490788	-1.4661019755273	0.263371895366906	1.70960526953687e-09	9.28466508882304e-08
BAIAP2L1	827.879045511042	0.608160366588245	0.106732042416188	1.72663990027296e-09	9.34282952631212e-08
LTN1	199.009022771547	1.00775200101223	0.180275009372016	1.73312772572085e-09	9.34370903808335e-08
PKD1L2	75.0248587076256	1.49330223038076	0.269277521255542	1.81821409781723e-09	9.76678496471129e-08
FEN1	185.586943830499	-1.0166454110339	0.182034705645874	1.86153069111442e-09	9.96323600331242e-08
AHR	434.243033477592	0.695150682908553	0.123217669478468	1.91728504964104e-09	1.02245973838619e-07
CRKL	1300.97612570493	0.534709784720755	0.0944072880368974	2.25789812433842e-09	1.199772341465e-07
USP34	1428.57787079113	0.645908053917034	0.114866958998241	2.35195690649907e-09	1.24527266748402e-07
GNL2	1039.97237130931	0.545051637753531	0.0959949166568504	2.37956158672256e-09	1.25538870568091e-07
LMNA	3385.10304515481	-0.435924691935252	0.0759866523816974	2.39632537896625e-09	1.25973375438041e-07
MYBL2	157.130183837939	-1.17399335414679	0.213797614039269	2.76427768481104e-09	1.44801099149038e-07
COG3	481.618246089676	0.787133511317439	0.14168378857644	2.82622363840361e-09	1.47522881931089e-07
RAN	1954.93017141335	-0.464508442777312	0.0817321926740617	2.85714242841824e-09	1.48611647720402e-07
COL7A1	111.910996238245	1.49905548787941	0.27456236330851	2.97634013842529e-09	1.54268408859012e-07
PDE4B	245.430735011449	-0.967782475147652	0.175858554826572	3.0179197662076e-09	1.55876611141324e-07
ZC3H11A	1875.19961593393	0.494917298592396	0.0872926640747039	3.05974392895904e-09	1.57486192747676e-07
SRP9	548.98536963488	-0.799779218301013	0.143750436843399	3.10710867695503e-09	1.59254055932219e-07
NRP1	31.8142382990168	-2.45311345843304	0.44691154318852	3.11565273249468e-09	1.59254055932219e-07
PARP1	1314.93538759606	-0.515932839098557	0.0912551717340109	3.13909309372094e-09	1.59898907518779e-07
BMP4	383.393746937931	-0.799514475586715	0.144253528218538	3.21010028944804e-09	1.62810550604134e-07
DUT	145.959908116946	-1.13599589042495	0.207537334116837	3.21829683024689e-09	1.62810550604134e-07
SSRP1	1471.41962981925	-0.543934179021692	0.096741101519221	3.24747993024106e-09	1.63726189520549e-07
HBS1L	1123.81841004821	0.541668805364373	0.0969717763813448	3.40801949778249e-09	1.71235591908989e-07
ZMYM2	596.193446406309	1.15972938133156	0.213404472507209	3.64818454531405e-09	1.82681295265692e-07
RECQL4	248.496537603242	-0.878341061364843	0.159443950286342	3.69289863278235e-09	1.8429560339007e-07
SLF2	711.952216849911	0.594072195929606	0.106764684827638	3.86122623645124e-09	1.92047252406928e-07
BRSK1	217.510655228938	0.971116327391524	0.178013864280377	3.95131342336882e-09	1.95868462718135e-07
CLINT1	790.213267195553	0.544200517893202	0.0974763077682958	4.0601431125923e-09	2.00590080465597e-07
WDR26	1180.1860112223	0.54602934245622	0.100219284793864	4.16073350398941e-09	2.04874517736438e-07
ZBED6	1880.00906875217	0.491328209725914	0.0879357917327331	4.25826492195746e-09	2.08980363545368e-07
SCFD1	658.121315290862	0.647797528291671	0.117523628132115	4.40560309506986e-09	2.15495261325735e-07
TNS4	96.5141025050832	-1.35477455778092	0.250181262007385	4.44163848390475e-09	2.1654087024502e-07
PPIA	5228.36619840241	-0.414280210352919	0.073554755387831	4.65553258805786e-09	2.26222129574969e-07
ACSL5	524.29130509099	-0.597011748358988	0.108340332434219	4.73919268371744e-09	2.29532309258603e-07
EIF5	1301.85431393086	0.538680143315976	0.0968635667161239	4.76466769021689e-09	2.30011997123804e-07
SLC38A2	7405.9875671866	0.379294937567345	0.066832989886669	4.99424335785643e-09	2.40309325349366e-07
CIR1	333.016385896739	0.776209681234559	0.142276069781104	5.01196841475826e-09	2.40379212411717e-07
APAF1	249.013747198486	0.842615576488304	0.155358103644203	5.4304784638185e-09	2.59608504425654e-07
SUPT5H	1203.15168814794	0.503558812217911	0.090619484736717	5.51045946032153e-09	2.6258228112216e-07
POLR2B	1547.76113206556	0.437290690078399	0.0784627439911319	5.91191841756781e-09	2.79906598924076e-07
RB1CC1	567.010864889431	0.616884115089385	0.112563235753542	5.91163191670867e-09	2.79906598924076e-07
THOP1	327.64967968617	-0.74761348369613	0.136847675473044	6.15328446587924e-09	2.90402619225388e-07
TSPYL2	439.176483236371	0.700778742960863	0.128886799992774	6.17292326271134e-09	2.90402619225388e-07
SUCO	601.125781660431	0.612301269722989	0.111859608488357	6.31914195471152e-09	2.96077916310809e-07
RPL4	19497.3332412729	0.440424263567891	0.0790889960987991	6.33364619240561e-09	2.96077916310809e-07
KDM7A	366.865926008208	0.703854206361085	0.129800529061838	6.71417762367193e-09	3.12876441188901e-07
YOD1	939.133948359922	1.00854443969253	0.188657893182994	6.74462014358009e-09	3.13306694216871e-07
ARIH1	1630.01650223921	0.440314637917857	0.0793497865106827	6.79915564002018e-09	3.13871886452849e-07
ASF1B	133.515476789396	-1.1258624128514	0.210099753515336	6.7992826743103e-09	3.13871886452849e-07
LAMB3	1581.46896102796	0.562981589422404	0.102602797612998	6.82134373819726e-09	3.1390931370919e-07
MTAP	989.876099327605	-0.631353724284725	0.116268723301273	7.36116344295443e-09	3.37699088134543e-07
CD68	343.693400254216	0.753110432794365	0.139867280416813	7.56168656106496e-09	3.45824253498612e-07
TNPO1	1920.29563080489	0.425268556933697	0.0766886331361596	7.67987974223321e-09	3.47072680905823e-07
NPM3	443.685397533589	-0.682011946012531	0.125963790295242	7.68296551964555e-09	3.47072680905823e-07
FAN1	183.702707886852	1.03282498735848	0.194037105860353	7.65911099584687e-09	3.47072680905823e-07
TOMM40	370.285215430751	-0.731122041912325	0.134894870013104	7.65660702950423e-09	3.47072680905823e-07
NME1	1052.36182394873	-0.582729131012364	0.107692191965574	7.94760071620199e-09	3.57932798108951e-07
CAV2	952.994900009921	-0.520673913890344	0.0953637340972755	8.03850147532216e-09	3.60926272928447e-07
ADGRA3	239.137483856031	-0.831336084775506	0.15503108022742	8.09858305059652e-09	3.62522026737611e-07
ZMYND11	147.84488298838	-1.08783544538911	0.204678529965435	8.29636383515122e-09	3.70024035915053e-07
FTL	20580.123855877	0.506205796373403	0.0922858087036183	8.31627267288096e-09	3.70024035915053e-07
GOLGA6L9	119.404012315812	1.22147916531285	0.230762294984126	8.37094366366194e-09	3.71338077476319e-07
PTMAP5	1937.09207729114	-0.442668318623122	0.0805608231514088	8.60681141465162e-09	3.80658138374951e-07
PALD1	226.733189779376	-0.905314889689781	0.168954534996703	8.94162601503652e-09	3.942856701317e-07
PIEZO1	538.671136508455	-0.704137354758263	0.131533738490172	9.07338250560596e-09	3.98904780871462e-07
EIF4EBP2	264.885057116733	-0.838241706762463	0.156780930250836	9.17546043114794e-09	4.02195553379577e-07
CTBP1	562.229332341739	-0.644739726222673	0.120123460503742	9.23600903700367e-09	4.03651850575793e-07
CDCA4	238.103676842575	-0.875267320512932	0.164078501577717	9.35149299972542e-09	4.07493376377416e-07
AC015813.1	1312.28162455378	1.43934748913605	0.275058907103573	9.4350336973655e-09	4.09924464051421e-07
NXF1	313.96352453946	0.786113188539154	0.147540935595442	9.78341461949696e-09	4.23814078472754e-07
OPTN	381.679262184961	0.797547155592595	0.149773593573791	9.90574960315916e-09	4.27858868824173e-07
NORAD	1658.23172801262	-0.617582730162414	0.114328461950493	1.01311727982891e-08	4.36319780105909e-07
RBBP7	639.248840637539	-0.535988828332851	0.0988146229952429	1.07088918694879e-08	4.59859740395568e-07
STK39	1187.90299732493	-0.478100601586884	0.0879237573707676	1.09075612338536e-08	4.67033317526044e-07
AL645922.1	49.31340791166	1.89637812111133	0.364460397340465	1.18180679774416e-08	5.0455635885193e-07
PAM	1143.10866543448	-0.48469280627771	0.0897658169095466	1.19653241845282e-08	5.09371091797842e-07
TBRG4	402.072625913003	-0.694378904934059	0.129999990855948	1.23831725410424e-08	5.25644324069766e-07
LAPTM4A	1619.91318641441	0.633292569731456	0.118487134455489	1.27263037485314e-08	5.37122739923731e-07
COL11A2	76.8633373446264	1.48074333308887	0.285053052233027	1.26951839394458e-08	5.37122739923731e-07
PINK1	593.035275152635	0.578952224679425	0.108328321166155	1.38100048635569e-08	5.81200546565419e-07
EIF4B	13060.6844009032	0.361034940754147	0.0655941727500209	1.39080369040205e-08	5.83663412347132e-07
LRCH3	152.454794920638	1.12783883316781	0.217361875166692	1.44692073942355e-08	6.05493290729877e-07
HS6ST2	180.400749535612	-0.90684578219673	0.173611458128871	1.50394282505307e-08	6.27577497505196e-07
MVD	624.893224507046	0.583694921598906	0.10969119792326	1.54340797764725e-08	6.42231623825496e-07
FBXL17	44.150884586125	-1.99421309529196	0.382687585408116	1.56110780796845e-08	6.47772037621067e-07
CBL	880.699017356908	0.593248083467042	0.111971957125714	1.70941285180748e-08	7.07323435487399e-07
BOP1	489.950863301205	-0.722879838472138	0.137655312453185	1.78884787847288e-08	7.38124605050317e-07
S100A14	1335.94777464738	0.483014720744602	0.0904740047806068	1.9228092091332e-08	7.91190463434977e-07
SLC2A1	454.589869658206	-0.699530654878255	0.134002002290951	1.93117201232934e-08	7.92424249059139e-07
PFKFB2	443.551589318998	0.63621263584606	0.121351810202291	1.93687940102109e-08	7.92564612517549e-07
CHPF	1515.48741229578	-0.488109005247214	0.0912908953181554	1.95700863165925e-08	7.98589268145593e-07
H6PD	392.839440992098	-0.682083085881747	0.131345967540365	2.05707739474904e-08	8.37111495185478e-07
SNORA18	144.598995305112	1.03122502168933	0.200763121225172	2.06704485879236e-08	8.3885677621101e-07
SF3B1	3729.63333438748	0.378409030055417	0.0703248403498029	2.15789689217644e-08	8.73327476472067e-07
UBR4	2906.43479853661	0.550918007512699	0.104473947149851	2.22243491659861e-08	8.96989305682912e-07
ERN1	328.167048823728	0.805564288807092	0.155886201126561	2.27088476952665e-08	9.14046588976776e-07
TMEM158	273.702535402786	0.834930595358005	0.162000687682217	2.29812770864107e-08	9.22498437827333e-07
SEC23B	1158.36708901467	0.465266435143632	0.0873939413433115	2.30742200194852e-08	9.23719181918251e-07
KIAA0040	139.256389171962	-1.05227716575014	0.204688185832269	2.3344867523179e-08	9.32028062303782e-07
HMGB1	2374.27730284726	-0.531183603133795	0.100875439457903	2.40454511218182e-08	9.57410792376007e-07
CDC42EP1	486.431200158628	-0.628848305414285	0.12067565493558	2.47621904504634e-08	9.83298594984532e-07
MT-TM	530.556327816457	0.794931152615282	0.154235213652029	2.48980288353914e-08	9.86042042778559e-07
MPP5	373.794500804903	0.708878402369546	0.136774310521612	2.5087643763438e-08	9.90894849394402e-07
NUB1	625.988859116909	0.57294621138424	0.109694958318305	2.55732447255324e-08	1.00738125622817e-06
FYTTD1	1017.62222977663	0.52712708859492	0.100394867705716	2.58131200499466e-08	1.01412608877077e-06
SMARCA5	1450.78856732632	0.424208005105936	0.0790279636218308	2.63555430624299e-08	1.03268987299261e-06
NXN	486.459641733125	-0.611238312157682	0.117959716904144	2.67736234091997e-08	1.04629620370555e-06
GSTP1	1628.7656082998	-0.482936178975592	0.091986127233635	2.69915173945412e-08	1.05202821887114e-06
SMURF1	507.458175504902	0.587755329711297	0.112774380328778	2.84812615585473e-08	1.10717156774437e-06
OTUD7B	430.425426764677	0.626491893262591	0.121233293873584	2.92310645445346e-08	1.13333670722274e-06
ERRFI1	4576.44669009099	-0.406691965142187	0.0760348780844618	2.95448319088572e-08	1.1395202531531e-06
RNASEH1	442.060376592694	-0.66651487447842	0.129226518950446	2.94817785249525e-08	1.1395202531531e-06
MT-TP	165.564114445028	1.86877781760058	0.374439884649638	3.03660748002492e-08	1.16814493997209e-06
MMUT	305.18449289923	0.758076284321084	0.1477880803347	3.04749609045924e-08	1.16928862982503e-06
PPP1R11	302.483463802899	0.714912501992168	0.138886922020053	3.11615711019224e-08	1.19253556558963e-06
ARL6IP5	189.277360412715	-0.925114098313706	0.182323722986371	3.1423648192597e-08	1.19945770310347e-06
RICTOR	410.839777887828	0.830347604227975	0.16350077155757	3.48471901509541e-08	1.32670797141725e-06
ASIC4	58.9993734568191	1.69577031666576	0.340111815801883	3.56236685105752e-08	1.35278362786174e-06
NBEAL1	377.370780866383	0.680938832300531	0.132926601015341	3.62088577190966e-08	1.37148011852947e-06
SEC22B	562.598213904722	0.575895970449681	0.111542851307977	3.64720235089088e-08	1.37791491374323e-06
ATL3	391.884560134886	-0.656609825101135	0.128460311936283	3.76577183454773e-08	1.41908116173314e-06
DHCR24	470.454259352636	0.688297560112374	0.134986430467317	3.83371184800453e-08	1.44100741523468e-06
STX16	811.520112639404	0.652034334975699	0.12732299955491	3.85985910318397e-08	1.44715326579273e-06
KRT18	4332.94949945457	-0.485597573437272	0.0939628939197871	4.02365061492194e-08	1.50474346540828e-06
MAD2L1	709.189230421591	-0.61646576738295	0.120761454413675	4.16567110387929e-08	1.55392155420467e-06
TMPO	895.452067654001	-0.477563186282215	0.0920682099686784	4.20738984031882e-08	1.56553054713324e-06
TMED9	1951.96531332573	0.520448784081726	0.10060539254642	4.26494587134845e-08	1.58075914803148e-06
MYL12A	2672.7566794325	0.409928760071437	0.0780651076792064	4.26971906352939e-08	1.58075914803148e-06
UBE2Q2P2	69.7022910813721	1.54397607159805	0.311272598216459	4.29494242483494e-08	1.58612223749154e-06
SPG7	864.1229238413	0.635769174151725	0.126035900841533	4.76318011033078e-08	1.75465577530689e-06
ARHGEF19	167.888149278167	-0.972838481248202	0.194835504807288	4.78028901286511e-08	1.75657784323491e-06
DCAF13	1249.77348623719	0.560377193692829	0.109167923672485	4.8918765616156e-08	1.79021963010027e-06
H2AX	319.11411213572	-0.840897596655983	0.166779670214372	4.89607859843291e-08	1.79021963010027e-06
NDUFAF8	111.580537213971	-1.06350910097339	0.213905914920588	4.96222883573314e-08	1.80992702127037e-06
ATF7IP2	100.848827495438	1.19257828060867	0.241105700002104	5.015257281568e-08	1.82476306806213e-06
LMNB1	486.685097787385	-0.644491639453071	0.127097910038343	5.18623068097549e-08	1.87312957504572e-06
POLR2C	922.936366216887	0.486705338643361	0.0945670335720169	5.17466971546032e-08	1.87312957504572e-06
MBD3	205.940754841627	-0.874314826914143	0.175111616929599	5.17386515126979e-08	1.87312957504572e-06
C19orf33	435.363752036421	1.15761502240078	0.234758803623271	5.34659252041596e-08	1.92633816369719e-06
DNAJC3	737.334636889756	0.550851747301385	0.107765649023445	5.38994584810056e-08	1.93723309168227e-06
GK5	318.202794930554	0.777148576552088	0.155903409107736	5.64347897765551e-08	2.02343377325066e-06
BBS4	161.77106242258	0.993996426268039	0.200888995830588	5.69845091506314e-08	2.03819653552815e-06
MRFAP1L1	121.309279235392	-1.02764903338846	0.206910090490899	5.72818293149948e-08	2.04388208367416e-06
HDAC6	558.726311805437	0.61146483864738	0.121393329615515	6.21133219672623e-08	2.21093492072385e-06
CENPX	191.656780593977	-0.849264761646306	0.171242989263616	6.38337091967512e-08	2.26671046215002e-06
PES1	438.193563893745	-0.587773942513019	0.117028659111088	6.63402434164213e-08	2.35006732793135e-06
SLC37A3	313.36815015689	0.762943405522179	0.153596682826447	6.77817378446468e-08	2.39538715655771e-06
STMN1	1192.52323062037	-0.511368808828885	0.100655737749875	7.07151136116135e-08	2.49308748990634e-06
MC1R	103.388337401679	1.42915879894143	0.295009746239431	7.24539237725794e-08	2.54830800468701e-06
RO60	760.729399452583	0.583225795178357	0.116066880594382	7.38006598211364e-08	2.58950913747702e-06
CDK4	427.064447476449	-0.615144091214771	0.122766267418472	7.93920125262802e-08	2.77909670388202e-06
TRIP12	1419.91267703995	0.419444053920672	0.0815065269281279	8.12014637709626e-08	2.83571636601574e-06
FHL1	204.114655653567	-0.868309159068015	0.176725704920632	8.17778137248391e-08	2.84910817062105e-06
COPS4	591.301535916161	0.74107995537319	0.150414087291025	8.33867970235798e-08	2.89832886031134e-06
AC004510.1	52.6684087214518	-1.53812765852596	0.319031657745001	8.53487960180971e-08	2.95955965910641e-06
KLF4	406.044523121644	-0.625989705739569	0.125858481119763	8.55709494601882e-08	2.96031397055246e-06
BBS10	185.706087377284	-0.981686651914756	0.201533214492497	8.84798828649649e-08	3.05379633103099e-06
POLE	352.112910843764	-0.689521762091621	0.137673362348851	8.89570410737704e-08	3.06310818354717e-06
TUBB	4359.85037957035	-0.479889003010482	0.0961858103781388	9.22545587434299e-08	3.16191262588851e-06
CERCAM	287.398289672776	0.728433331565234	0.147894751127217	9.21319904870741e-08	3.16191262588851e-06
SBDS	435.983404048592	0.582780034275489	0.116810157215912	9.30780045576322e-08	3.17540019243728e-06
HIRIP3	67.1572371124118	-1.50111469197004	0.310476001253767	9.30494715443963e-08	3.17540019243728e-06
ARHGAP1	451.698808722422	0.572654610216509	0.114736381930849	9.3943010965657e-08	3.19752570964213e-06
MIR1244-2	229.810072389277	-1.04843784944145	0.216592464434653	9.60928846410787e-08	3.25569745852756e-06
CEP95	521.89619665104	0.637798395726459	0.128927000357679	9.60324631278978e-08	3.25569745852756e-06
NEAT1	2227.39435884549	1.73225112034529	0.363913891762553	9.72981197823563e-08	3.2889881588672e-06
SEC24A	584.648072490934	0.598401948021047	0.1205992819059	1.00989209134455e-07	3.40596483409629e-06
SNX2	557.088895722432	0.561544831223067	0.11296654729351	1.01328521668951e-07	3.40962396832288e-06
RPTOR	252.938745217436	-0.771064108522468	0.158903614817499	1.20152988193812e-07	4.03386350363409e-06
TMEM250	109.438934171094	-1.09438572069903	0.227613108071041	1.21338458232112e-07	4.06355413966581e-06
G6PD	428.667739392604	-0.626848486504627	0.127435376115069	1.2158752570622e-07	4.06355413966581e-06
TPR	1908.00412527532	0.412740178223709	0.0816820736761181	1.23166117981799e-07	4.08044463244193e-06
CPEB3	123.158269204018	1.1443342659114	0.240264723245282	1.23142496233689e-07	4.08044463244193e-06
STAT2	475.578697350642	0.63179597361672	0.128688089307692	1.22431200578938e-07	4.08044463244193e-06
