cell_line	tf	cistrome_id	cell_line_file_size	overlaps	odds_ratio	fishers_two_tail	giggle_score
LNCaP	TRIM28	88688	1422	13	76.650687546689539	4.0372853673478258e-20	121.41027913175895
HEK293	GFI1B	63598	7091	28	22.735555144176324	1.4885792524678397e-27	120.90705260177296
HCT-116	PHIP	85463	41242	75	8.239219596825043	2.2000667623700697e-40	120.65844404341553
K562	MTA2	62757	17311	42	14.045103209752892	2.6939721470011199e-32	120.34319378277503
MDA-MB-231	JUN	56633	24169	48	12.238130217714808	5.1585506081487595e-34	120.27799816176849
LS180	CDX2	5460	32261	53	11.1152277428784	2.4264106039866878e-35	120.26875091376426
VCaP	SUMO2	55726	76443	85	7.449431565457159	3.4675236790180183e-42	120.11496774820201
A549	FOSL2	63300	769	11	103.54972496065375	1.3305132843180769e-18	119.66503146681762
K562	SMARCA4	64111	43807	73	8.3550219676365369	9.1281182552442987e-40	119.56443932794397
K562	SMARCA4	63971	44998	73	8.3531059726676702	9.2507373106225741e-40	119.53377550061194
N87	BRD4	85398	43867	77	7.9605279818013699	2.1617212166097307e-40	118.71255486109769
Akata	ZTA	52241	4920	23	28.694173793611007	4.1834700403586337e-25	118.05724138696355
K562	MAFG	64575	48586	72	8.3487260365242051	3.0676054523383845e-39	117.91032269057143
HeLa-S3	FOS	45772	32286	52	11.04483508311182	1.3894340611985383e-34	117.32522273514068
HepG2	USF2	74655	25472	47	12.146252991875583	3.3189600880894474e-33	117.00362258073355
HEK293	ZSCAN5A	63376	14510	40	14.34233379855724	3.563371395070442e-31	116.98807970357961
A549	FOSL2	62754	13592	35	16.583165232104108	1.5371819145872259e-29	116.74123241224841
LS180	RXRA	5453	12415	32	18.404527777777776	1.6780772452582235e-28	116.71102990246008
MDA-MB-231	JUN	56632	23157	46	12.330085737975379	8.2202746661608676e-33	116.28001103404051
K562	PKNOX1	62761	54286	78	7.7475491531932805	4.303583469929055e-40	116.27743040486932
U2OS	POLR2A	83302	5913	25	24.979082645857208	9.9999110564860045e-26	116.06623268317252
HCT-116	POLR2A	86929	24672	53	10.736997924000361	1.2844185085583549e-34	116.06137038997193
A549	FOSL2	46072	65473	80	7.5817118013649809	2.0979120935517616e-40	115.96051374872937
K562	SUMO2	55344	12200	33	17.365318342493037	1.4683723626589811e-28	114.62078036932299
A549	FOSL2	63171	3186	18	39.360471369401544	2.588345805252689e-22	114.38239187535928
HeLa-S3	JUND	45743	70851	80	7.4830115343312658	5.1231670332755855e-40	114.08453044120268
HEK293	ZNF382	64694	52898	81	7.3903124604832282	4.2185871021953825e-40	113.62141043540101
HuCCT1	MED1	56556	22356	45	12.251634279464829	5.0409056075679155e-32	113.13737383575222
HCT-116	POLR2A	82337	24764	60	9.3754488560582754	9.5046403035101586e-36	113.08231486945951
H1	MAFK	45687	27538	47	11.598297983532131	2.3879098654474438e-32	111.81030717099899
HEK293	ZEB2	63536	39095	68	8.3530583084930186	3.2599103772322639e-37	111.73367481791059
HCT-116	HNF4A	54673	25783	47	11.510370918387171	3.311887322435499e-32	110.96240265410922
MCF-7	NR2F2	46309	77064	84	7.0034659317007071	8.0826328185262292e-40	109.77429176515957
A549	FOSL2	63827	3810	19	33.48865791816668	3.4229777762759451e-22	108.7361367561827
T47D	PR	86146	55	5	564.15943674767209	1.3849347970111395e-12	108.38685127962545
HCT-116	SMARCA4	72100	767	10	101.54495399674629	6.3115562979857472e-17	107.98788115196272
293T	ZNF714	77055	1003	11	83.7150481385261	1.3225441653101132e-17	107.81055897870557
HES-3	RNF2	53167	69	5	538.19352539352542	1.6834280605562416e-12	106.81174187853083
VCaP	SUMO2	55725	61541	71	7.7289276470596713	1.1172680310601798e-36	106.06758022099545
K562	MTA2	63518	30352	54	9.6857193270441222	4.5129067081518023e-33	105.95944663217091
H1	TRIM28	73982	46781	61	8.7198628052658673	1.2601612654857455e-34	105.91262294575117
MV4-11	FOS	55489	4767	20	29.86174535154462	2.4672231775775476e-22	105.88307466582369
NCI-H3122	FOXA1	35473	50269	63	8.4521504614844467	6.110825267699898e-35	105.35549392059797
K562	NR2F1	64996	41662	66	8.1353632883119129	1.5533715400542631e-35	105.26878081308622
H9	MYOG	83689	39968	56	9.3230013916632313	2.1240150961150134e-33	105.23251052668408
K562	JUN	45938	13479	32	16.205133254015465	7.6830644820862504e-27	104.93781929573853
293T	ZNF439	77122	418	8	152.62408759124088	3.8504052998869022e-15	104.56041349133165
WM262	SETDB1	2974	4824	20	29.07694248936885	4.123516137298936e-22	103.96836996948964
HEK293	ZSCAN23	64289	13464	36	14.08141427749197	5.8919107585758667e-28	103.90108726746255
HCT-116	BRD4	68776	975	11	77.336021451180414	3.1325335745673698e-17	103.53137892947783
HepG2	PLRG1	62558	2074	16	40.367166626299614	3.9336935659291058e-20	103.52888196576737
U2OS	LRWD1	76969	1325	12	65.667114392456853	7.2936494415855693e-18	103.45810095323778
293T	ZNF790	77035	282	7	201.53458625525946	3.3232429635850184e-14	103.1758737819034
HCT-116	POLR2A	88100	23176	56	9.1484888518576906	5.5343579140725031e-33	103.0135940338595
MCF-7	ESR1	56904	15983	35	14.329724188622318	1.7931743673054713e-27	102.73120266438472
HEK293	ZNF366	62731	9233	30	16.982237573626637	8.0033122514271479e-26	102.54410175123886
U2OS	LRWD1	76970	1380	12	63.99546071167692	9.8710770784302905e-18	102.03207257562237
HuCCT1	WWTR1	56544	576	9	111.7637519814879	1.0522894381031428e-15	101.91401342179964
LS180	CREBBP	39654	3955	18	32.704155243977993	6.5444361813536264e-21	101.55446169619118
G-401	SMARCC1	87160	58252	71	7.4558619852414232	9.9859935699958582e-36	101.44489470556685
LS174T	ZBTB17	49276	17295	35	14.126914703597427	2.8400693900197858e-27	101.4182254693274
K562	BHLHE40	45916	61003	71	7.4450580394693731	1.088868546829952e-35	101.26281696939382
OCI-Ly3	IRF4	48636	11528	29	17.297720422657196	3.1186987403536392e-25	100.78127983914151
K562	PTRF	62801	3109	18	32.096119948118094	9.1670220834864406e-21	100.27556200093693
293T	ZNF69	77058	301	7	188.08637725533077	5.3496021509405189e-14	100.27086968247553
HepG2	BHLHE40	45807	40735	56	8.8820159560203802	2.3282173214196715e-32	99.671939531798539
HCC70	STAT3	84620	95241	91	6.1432660747124448	1.4429328399112266e-38	99.105156546484062
HCT-116	POLR2A	86927	25215	51	9.5774635422626542	4.0153177143220905e-31	99.081040721209118
HEK293	ZBTB7A	64474	14831	37	12.980778831956197	1.752212840754865e-27	98.953377596556899
MCF-7	CTBP1	64093	27565	50	9.6938556166427148	8.7213782988422579e-31	98.506824581384553
A549	FOSL2	62753	8909	26	18.985941821573292	9.3170398682169932e-24	97.808244451948373
HEK293	ZNF239	63580	9444	29	16.66156106246213	8.7100262750772223e-25	97.646268219355596
LHSAR	AR	56670	116735	104	5.567385724830296	5.6784895648055442e-40	97.21176687687693
LoVo	ZNF706	38764	170	6	250.87253202124336	7.1854121412040999e-13	96.793924964289715
293T	ZKSCAN3	77184	489	8	127.99775644118499	1.5421560288513642e-14	96.68275252017372
HEK293	ZEB2	63535	38231	63	7.8568885737688579	3.3444983578292298e-33	96.581278923197888
K562	C11orf30	63362	40849	61	8.0416966051975685	9.3767265378190269e-33	96.324052904347372
293T	ZNF418	73949	943	10	80.574777268642308	6.1463569078001231e-16	96.322372295273983
HCC1806	BRD4	73530	22695	46	10.201182755062867	2.208769694867986e-29	96.016138630762641
HEK293	BCL11A	62561	6430	24	20.462828626176925	9.0429443947814755e-23	95.998808642009871
DLD-1	REPIN1	37565	18689	36	12.921860515652472	1.0110819177656635e-26	95.967619507842371
A549	FOSL2	62626	5739	21	24.289751362484687	1.4062799005689364e-21	95.966325033797816
293T	ZNF486	73945	335	7	168.97948426316304	1.1194110147476846e-13	95.846598403051134
LS180	CREBBP	39659	4460	18	29.884587556400856	3.1314060301936632e-20	95.596812359450177
KATO	KLF5	47601	32261	49	9.5813660004991501	5.45133092747672e-30	95.40577190692223
293T	ZNF211	77161	501	8	124.19536766782788	1.9563878555496525e-14	95.363048790266597
K562	ZNF639	74670	16488	32	14.487571489335844	2.1586901387595276e-25	95.129710456930664
NCI-H128	ASCL1	49724	6768	22	22.568869985100591	7.0995911211678515e-22	95.090401813150508
MDA-MB-231	WWTR1	55294	14628	33	13.990787753544419	1.1305855377356615e-25	94.957237829563829
OCI-Ly10	IRF4	48628	15482	32	14.452497831855544	2.3237305734737391e-25	94.92016956062569
A549	FOSL2	64486	3129	16	35.124156718332607	3.3661234995168277e-19	94.846949864559039
K562	NFYB	45936	19932	38	12.069275186665479	4.3826472663622586e-27	94.712281861621255
MCF-7	ESR1	33135	98817	90	5.9874666597267527	2.330333984060471e-37	94.583337778473714
HepG2	EP300	46225	64220	71	7.0443110983947825	3.0679633863784997e-34	94.388399863409321
K562	C11orf30	63363	86090	94	5.8067243286745258	7.4624644418040891e-38	94.218397915770345
MCF-7	DPF2	63061	22314	44	10.419853117528975	1.5103243745654968e-28	94.069881449186276
MCF-7	SREBF1	62956	5553	23	20.980348635038013	4.1169189602989736e-22	93.902701812230665
A549	FOSL2	63169	1900	13	47.905059123669297	1.6170488833020975e-17	93.730689240328332
GM12878	CBX5	63411	41863	55	8.50197967484476	6.6586523217580771e-31	93.179311752820791
U2OS	MYC	71933	20791	35	12.862893690675406	5.8291886684512559e-26	92.992350922690196
293T	ZNF527	77101	362	7	156.56205871692643	1.8945503469613378e-13	92.75449688524965
HCT-116	BRD4	68783	10531	27	16.98092576540342	2.1893248962254147e-23	92.583939616533818
A549	FOSL2	62717	3776	17	30.916314142678345	2.0515026457171083e-19	92.510782777920146
HEK293T	EBNA3A	52219	17	3	1684.8099272571671	2.711256269901285e-09	91.822448651125586
293T	ZNF431	77125	562	8	114.27106641525246	3.7643273822460592e-14	91.772847768331312
MCF-7	CTBP1	64094	30440	52	8.7781177580027361	5.8793950203465944e-30	91.606328216326752
K562	IRF9	64874	8389	26	17.422290257566438	7.6813328800181172e-23	91.175301584871281
LoVo	IRF1	42725	31726	53	8.5827726444636205	4.8500740950169442e-30	90.916503438651108
HepG2	PLRG1	62557	2188	15	36.222686268559684	2.9133379638229594e-18	90.813791957783798
293T	ZNF749	77050	550	8	110.52884491841192	4.906675652418988e-14	90.346650216152117
HCT-116	TCF7L2	45714	45234	58	7.8978668251103672	7.3574791922946006e-31	89.84123366668783
293T	ZNF846	77024	1408	11	59.202896856543262	5.566549286665692e-16	89.811824443343623
HEK293	BCL11B	64464	6361	23	19.788465531464357	1.4686985893378546e-21	89.719434397166267
H1	TRIM28	48923	82465	76	6.4549919250218428	4.7542401082222675e-34	89.652490510560441
293T	ZNF615	77075	392	7	142.73323750626776	3.5872733480785803e-13	89.072759912481128
K562	MTA2	63517	27566	49	8.9920307154528238	8.6163891722580176e-29	88.927046252642815
HepG2	SMARCB1	58469	124	5	319.93391248391248	2.1050591346821174e-11	88.847845313758339
A549	FOSL2	64223	5215	19	24.94029345995812	7.4927904338570274e-20	88.749428899841243
HEK293	ZNF292	63049	2787	16	31.590531386223294	1.7504751900104578e-18	88.454303363055936
T47D	PR	86147	96	5	315.04062447540707	2.3293904869178879e-11	88.245446179666713
K562	MAFG	64576	45451	62	7.386083388411544	2.7637933053326206e-31	88.155436610088664
K562	TFDP1	62551	26032	47	9.2443347045583426	3.4285161382846212e-28	88.12302045332524
HepG2	FOXA1	63147	5349	21	21.627536729703266	1.446425624821205e-20	87.985068305382232
K562	EP300	45963	44143	55	8.090028226324625	7.1889648029583212e-30	87.900512363604365
MNNG	FOSL1	85560	8747	25	17.452368062022217	4.9289087593233128e-22	87.899879746220198
HepG2	ZNF207	64210	3381	18	26.480257157709282	2.5768529537395548e-19	87.866902236693784
H3122	BRD4	85401	35092	58	7.7353836376725091	2.0997828287827368e-30	87.593296391291996
MCF-7	RCOR1	63457	7849	25	17.334418948176975	5.8011551280559455e-22	87.400191172959404
K562	TBP	50163	25886	41	10.314798239713832	1.4673612457737626e-26	86.972065226574024
293T	ZNF880	77021	418	7	134.72719072972126	5.3395398364596584e-13	86.814376724147725
K562	LARP7	63202	10259	28	15.068082035243879	7.6944358030480255e-23	86.540764037111343
RT112	BRD4	81604	51703	73	6.4453118403216019	9.1577678379117989e-33	86.126724202171141
Caco-2	CDX2	356	27925	42	9.9935401295715458	1.1947100671819486e-26	86.089303099629976
SW480	HJURP	52054	2657	14	36.798285918589258	3.2216435465217956e-17	85.783834325065581
K562	ZNF24	62764	14089	33	12.520444465424152	3.3102221154313749e-24	85.613622640663614
DU145	GATA2	67732	98	5	289.58982995153207	3.5363168491375644e-11	85.470559817912977
LNCaP	AR	56204	130	5	287.28712385855243	3.5851598181449875e-11	85.301534361249463
293T	ZNF791	77034	437	7	129.29789087643141	7.089731481931823e-13	85.222424745034815
HEK293	ZNF488	63394	5515	21	20.707834502516324	3.4425351499892798e-20	85.094807213505541
293T	ZNF442	77119	430	7	128.8147291539866	7.2821612603473981e-13	85.075283861000669
293T	ZNF12	73975	898	9	77.006788086689824	2.8331931487108225e-14	84.902416246667877
HepG2	ARID1B	58464	134	5	282.38099198099201	3.8971545843926179e-11	84.746919496831382
VCaP	SUMO2	55724	48611	56	7.6956345540192501	2.5209513208991206e-29	84.194946485922897
HEK293	ZNF382	64693	57817	76	6.1637509256521854	8.7571825680736361e-33	84.113098831027138
HEK293	ZSCAN23	64288	8800	26	15.788376068376069	8.4596778035723055e-22	83.885797796852278
HEK293	ZNF366	62732	72909	86	5.6734181039217848	3.340934855734428e-34	83.831538589053334
K562	CBX1	64916	34990	47	8.8349424385138686	2.2283501590888097e-27	83.773171102378656
HEK293	GLI4	62990	8806	26	15.629264483381325	1.081907680124837e-21	83.154133173626252
HeLa	SUMO1	34355	21760	35	11.45826276661465	2.3536484657232703e-24	83.13168957557965
HEK293	ZSCAN5A	63377	8135	25	16.32186861719012	2.3787774886427096e-21	83.087191361085712
K562	LEF1	63332	29064	49	8.4690560714303178	1.1349188654180135e-27	83.050019275383524
293T	ZFP57	73980	7620	21	20.064813265094404	6.3963797908932457e-20	83.044964761751897
LNCaP	TRIM28	88682	1406	10	60.315827587613725	1.0498502593557739e-14	82.677549152805149
K562	LEF1	63333	37623	56	7.5715580650668057	5.5547993982344648e-29	82.522244814574731
A549	FOSL2	62628	7738	22	18.785036624540489	3.2742978604609483e-20	82.450511682300719
293T	ZNF223	77157	672	8	91.227120125896136	2.2223435582122547e-13	82.389858030898428
H1	JUN	45685	8194	22	18.752538203455536	3.3893042654640217e-20	82.33843456323378
HeLa	SUMO1	34357	22993	36	11.045235827541001	1.7426546071820079e-24	82.33257340512076
HepG2	TFAP4	62715	54790	62	6.998997560708216	4.7034003012880115e-30	82.326889111820267
HepG2	ARID1A	58463	145	5	261.36701443084422	5.6950786038736737e-11	82.262653596247539
H128	ASCL1	70122	6996	20	21.042442603876179	2.0054404131696582e-19	82.181093766415663
OCI-Ly10	BATF	48626	9795	24	16.824313341548791	7.5441462764569218e-21	81.94794428489494
293T	ZNF641	73936	707	8	89.83044850498338	2.5056740584142004e-13	81.770049725782101
293T	ZNF587	77080	686	8	89.305288214542585	2.6277439414883893e-13	81.529577330243547
293T	ZNF141	77173	7682	21	19.567533823078961	1.0540371007273925e-19	81.419349920775014
HCT-116	BRD4	68777	7401	21	19.551174918874882	1.0727227809520528e-19	81.363718164657706
H1	USF2	45694	21087	35	11.2135946054679	4.6769775757759957e-24	81.355958459926272
293T	ZNF85	73924	491	7	116.59967808446957	1.4453594009743027e-12	81.286738532813758
HEK293	BCL11B	64463	12772	31	12.62794607974174	6.1833999240739324e-23	81.251863042764483
WI-38	PIAS4	35715	929	9	70.733369572698564	6.0152103116095548e-14	81.232501520117193
K562	DDX20	63425	7102	23	17.469466961434534	2.1943115967414958e-20	81.126816246470837
GM12878	JUNB	64781	39259	51	8.0314748083152825	1.0576474940953647e-27	81.079792442940148
HES-3	RNF2	53168	68	4	454.13387383824403	6.7267906431273261e-10	80.962699631964411
HEK293	ZNF547	64831	4217	18	23.639439042632759	1.8122473690685193e-18	80.957951785011018
293T	ZNF816	73926	698	8	87.947060209335973	2.964251769939485e-13	80.91343129556305
T47D	PR	82339	110	5	250.14875792234287	7.2476425732048988e-11	80.780187157709318
LHSAR	AR	56669	125771	103	4.9520120597331863	1.673303366583523e-35	80.264505291563396
293T	ZNF184	73973	500	7	112.42943189238606	1.8594085538082641e-12	79.919294077563336
K562	FOXK2	63241	28867	47	8.4732614894609881	1.2567676149820566e-26	79.84985728737105
K562	NR2F1	64997	51182	66	6.5347941784992534	3.4450303930494174e-30	79.78945894480917
MCF-7	ESR1	2295	61640	63	6.745692596262117	1.1856856954561397e-29	79.661320943247815
Detroit	RELA	83029	19331	36	10.652180409947581	5.6892890300889852e-24	79.33677372711056
HEK293	ZNF547	64830	6551	22	17.891699443862336	9.0491410452328939e-20	79.243718209533911
LoVo	MED12	38653	30225	45	8.7080997565254972	4.8502248393940616e-26	79.040112278089229
HEK293	ZNF239	63579	5409	20	19.814101646385112	6.3312259377679355e-19	78.407482715155481
HCT-116	POLR2A	83955	18860	42	9.153106190839333	3.2257773275192203e-25	78.231824265811283
K562	FOXK2	63240	21590	39	9.7488062300850995	1.7303371301609565e-24	78.063100465403785
K562	BACH1	64378	13252	28	13.389733895594009	1.6381297342901455e-21	77.801845531359112
293T	ZKSCAN2	77185	1341	10	53.986833660084962	3.123253767938503e-14	77.717264589281954
K562	MTA2	62756	18764	35	10.65336069317312	2.3765084522243011e-23	77.221274239245849
MCF-7	GATA3	46310	102716	86	5.3681599614151665	1.493813414430199e-32	77.159116275221786
MCF-7	ESR1	33491	65789	65	6.4320638644281445	2.1356938613118592e-29	76.988265150450663
K562	MLLT1	62739	21563	39	9.6231400152878663	2.7173629412550762e-24	76.978038633138643
HEK293	ZNF792	64201	8355	24	15.559547575105421	4.3864971457417423e-20	76.651951964720094
HepG2	SNRNP70	64950	174	5	215.99836475130593	1.4540815786819928e-10	76.287909936318993
K562	L3MBTL2	63814	63779	79	5.5991885811297051	2.7469302500091471e-31	75.951118965942354
293T	ZNF570	77084	355	6	139.58891752577318	2.265896776836716e-11	75.844346257691595
K562	KDM1A	63385	69882	81	5.5046422526060166	1.5749391740920083e-31	75.794716084745936
THP-1	GLI2	86683	19032	33	11.050666572974492	1.4046333089062336e-22	75.741890478553526
SNU175	TFAP4	74432	59998	63	6.4717473325279	1.0578222728049398e-28	75.37057632067393
HCT-116	POLR2A	83959	21269	45	8.3365883080581664	2.7359422303048665e-25	75.149117408246406
MCF-7	GATA3	63545	94432	94	4.9956853247208182	5.6079115757222404e-33	74.844796154533208
293T	ZNF180	77167	1173	9	60.411006668184271	2.4142444069462162e-13	74.652796933752266
A549	FOSL2	64788	7901	21	17.551759825565604	9.1010961320389316e-19	74.57287609340486
LoVo	NR2F2	38652	525	7	97.025535459009262	5.1532331014487247e-12	74.503576074272459
K562	MLLT1	64186	17843	34	10.566551042345374	1.2829874445643121e-22	74.463407028684654
K562	ARNT	62868	17240	35	10.256452988520397	7.8797306975583767e-23	74.233682003286084
CFPAC-1	IRF1	67612	36233	56	6.9610751522887977	3.0871037274052265e-27	74.210968357754659
HEK293	SUMO2	41740	15986	29	12.21377430496088	3.624084030207744e-21	73.800230722805205
HCT-116	H2AZ	88446	124798	97	4.8593164176389205	5.0459735419716762e-33	73.661617347380218
293T	ZNF730	77053	1551	10	48.969961123095636	8.0888250649576308e-14	73.496841908249845
T47D	PR	82341	152	5	193.9537201293958	2.5052126893449977e-10	72.96463944043785
